Time,Currency,Impact,Event,Actual,Forecast,Previous,EffectDay,Effect60,Effect30,Effect15
2016-04-08 13:00:00,EUR,Low,German Trade Balance,19.8B,19.2B,18.7B,71.0,-17.0,15.0,15.0
2016-04-08 13:45:00,EUR,Low,French Industrial Production m/m,-1.0%,-0.3%,1.0%,71.0,35.0,-22.0,-11.0
2016-04-08 21:00:00,USD,Low,Final Wholesale Inventories m/m,-0.5%,-0.2%,-0.2%,71.0,28.0,22.0,19.0
2016-04-11 15:00:00,EUR,Low,Italian Industrial Production m/m,-0.6%,-0.8%,1.7%,76.0,20.0,20.0,13.0
2016-04-12 13:00:00,EUR,Low,German Final CPI m/m,0.8%,0.8%,0.8%,-121.0,16.0,12.0,11.0
2016-04-12 13:00:00,EUR,Low,German WPI m/m,0.3%,0.3%,-0.5%,-121.0,16.0,12.0,11.0
2016-04-12 17:00:00,USD,Low,NFIB Small Business Index,92.6,93.9,92.9,-121.0,-17.0,-9.0,-7.0
2016-04-12 19:30:00,USD,Medium,Import Prices m/m,0.2%,1.0%,-0.4%,-121.0,-25.0,-25.0,11.0
2016-04-13 01:00:00,USD,Low,Federal Budget Balance,-108.0B,-106.5B,-192.6B,-127.0,26.0,22.0,22.0
2016-04-13 13:45:00,EUR,Low,French Final CPI m/m,0.7%,0.7%,0.7%,-127.0,-23.0,-16.0,-14.0
2016-04-13 16:00:00,EUR,Low,Industrial Production m/m,-0.8%,-0.6%,1.9%,-127.0,-33.0,-33.0,-17.0
2016-04-13 19:30:00,USD,High,Core Retail Sales m/m,0.2%,0.4%,0.0%,-127.0,30.0,30.0,30.0
2016-04-13 19:30:00,USD,High,PPI m/m,-0.1%,0.3%,-0.2%,-127.0,30.0,30.0,30.0
2016-04-13 19:30:00,USD,High,Retail Sales m/m,-0.3%,0.1%,0.0%,-127.0,30.0,30.0,30.0
2016-04-13 19:30:00,USD,Medium,Core PPI m/m,-0.1%,0.1%,0.0%,-127.0,30.0,30.0,30.0
2016-04-13 21:00:00,USD,Low,Business Inventories m/m,-0.1%,0.1%,-0.1%,-127.0,23.0,17.0,-13.0
2016-04-13 21:30:00,USD,High,Crude Oil Inventories,6.6M,0.9M,-4.9M,-127.0,-14.0,-14.0,11.0
2016-04-14 16:00:00,EUR,Medium,Final CPI y/y,0.0%,-0.1%,-0.1%,62.0,-23.0,-12.0,9.0
2016-04-14 16:00:00,EUR,Low,Final Core CPI y/y,1.0%,1.0%,1.0%,62.0,-23.0,-12.0,9.0
2016-04-14 19:30:00,USD,High,CPI m/m,0.1%,0.2%,-0.2%,62.0,51.0,51.0,51.0
2016-04-14 19:30:00,USD,High,Core CPI m/m,0.1%,0.2%,0.3%,62.0,51.0,51.0,51.0
2016-04-14 19:30:00,USD,High,Unemployment Claims,253K,270K,266K,62.0,51.0,51.0,51.0
2016-04-14 21:30:00,USD,Low,Natural Gas Storage,-3B,1B,12B,62.0,-20.0,17.0,-15.0
2016-04-15 15:00:00,EUR,Low,Italian Trade Balance,3.86B,2.33B,0.03B,71.0,14.0,12.0,6.0
2016-04-15 16:00:00,EUR,Low,Trade Balance,20.2B,21.9B,22.8B,71.0,-12.0,-10.0,-8.0
2016-04-15 19:25:00,USD,Medium,Empire State Manufacturing Index,9.6,2.1,0.6,71.0,-22.0,-18.0,-16.0
2016-04-15 20:15:00,USD,Medium,Capacity Utilization Rate,74.8%,75.4%,76.7%,71.0,41.0,18.0,18.0
2016-04-15 20:15:00,USD,Medium,Industrial Production m/m,-0.6%,-0.1%,-0.5%,71.0,41.0,18.0,18.0
2016-04-15 21:00:00,USD,High,Prelim UoM Consumer Sentiment,89.7,91.9,91.0,71.0,29.0,29.0,25.0
2016-04-16 03:00:00,USD,Low,TIC Long-Term Purchases,72.0B,32.2B,-11.9B,-57.0,-31.0,5.0,5.0
2016-04-18 20:21:00,USD,Low,NAHB Housing Market Index,58,59,58,58.0,15.0,-13.0,-10.0
2016-04-19 15:00:00,EUR,Low,Current Account,19.0B,21.3B,27.5B,82.0,19.0,13.0,-10.0
2016-04-19 16:00:00,EUR,High,German ZEW Economic Sentiment,11.2,8.2,4.3,82.0,19.0,19.0,15.0
2016-04-19 16:00:00,EUR,Medium,ZEW Economic Sentiment,21.5,13.9,10.6,82.0,19.0,19.0,15.0
2016-04-19 19:30:00,USD,High,Building Permits,1.09M,1.20M,1.18M,82.0,28.0,20.0,18.0
2016-04-19 19:30:00,USD,Medium,Housing Starts,1.09M,1.17M,1.19M,82.0,28.0,20.0,18.0
2016-04-20 13:00:00,EUR,Low,German PPI m/m,0.0%,0.2%,-0.5%,-71.0,12.0,11.0,8.0
2016-04-20 21:00:00,USD,Medium,Existing Home Sales,5.33M,5.29M,5.07M,-71.0,-27.0,-24.0,-13.0
2016-04-20 21:30:00,USD,High,Crude Oil Inventories,2.1M,2.2M,6.6M,-71.0,24.0,18.0,14.0
2016-04-21 18:45:00,EUR,High,Main Refinancing Rate,0.00%,0.00%,0.00%,-128.0,94.0,55.0,32.0
2016-04-21 19:30:00,USD,High,Philly Fed Manufacturing Index,-1.6,8.1,12.4,-128.0,71.0,71.0,71.0
2016-04-21 19:30:00,USD,High,Unemployment Claims,247K,265K,253K,-128.0,71.0,71.0,71.0
2016-04-21 20:00:00,USD,Low,HPI m/m,0.4%,0.4%,0.4%,-128.0,-117.0,33.0,33.0
2016-04-21 21:00:00,EUR,Low,Consumer Confidence,-9,-9,-10,-128.0,-37.0,-22.0,15.0
2016-04-21 21:00:00,USD,Low,CB Leading Index m/m,0.2%,0.4%,-0.1%,-128.0,-37.0,-22.0,15.0
2016-04-21 21:30:00,USD,Low,Natural Gas Storage,7B,6B,-3B,-128.0,-30.0,-30.0,20.0
2016-04-22 14:00:00,EUR,Medium,French Flash Manufacturing PMI,48.3,49.9,49.6,-87.0,-26.0,-16.0,-14.0
2016-04-22 14:00:00,EUR,Medium,French Flash Services PMI,50.8,50.2,49.9,-87.0,-26.0,-16.0,-14.0
2016-04-22 14:30:00,EUR,Medium,German Flash Manufacturing PMI,51.9,51.0,50.7,-87.0,28.0,19.0,-16.0
2016-04-22 14:30:00,EUR,Medium,German Flash Services PMI,54.6,55.1,55.1,-87.0,28.0,19.0,-16.0
2016-04-22 15:00:00,EUR,Medium,Flash Manufacturing PMI,51.5,51.8,51.6,-87.0,-20.0,14.0,14.0
2016-04-22 15:00:00,EUR,Medium,Flash Services PMI,53.2,53.3,53.1,-87.0,-20.0,14.0,14.0
2016-04-22 16:00:00,EUR,Low,Italian Retail Sales m/m,0.3%,0.2%,0.0%,-87.0,15.0,9.0,-5.0
2016-04-22 20:45:00,USD,Low,Flash Manufacturing PMI,50.8,51.9,51.5,-87.0,24.0,18.0,13.0
2016-04-25 15:00:00,EUR,High,German ifo Business Climate,106.6,107.1,106.7,68.0,15.0,11.0,11.0
2016-04-25 20:00:00,EUR,Low,Belgian NBB Business Climate,-2.4,-4.0,-4.2,68.0,20.0,-12.0,-12.0
2016-04-25 21:00:00,USD,Medium,New Home Sales,511K,521K,519K,68.0,16.0,13.0,12.0
2016-04-26 19:30:00,USD,High,Core Durable Goods Orders m/m,-0.2%,0.6%,-1.3%,84.0,59.0,39.0,39.0
2016-04-26 19:30:00,USD,Medium,Durable Goods Orders m/m,0.8%,1.9%,-3.0%,84.0,59.0,39.0,39.0
2016-04-26 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,5.4%,5.5%,5.7%,84.0,36.0,36.0,10.0
2016-04-26 20:45:00,USD,Low,Flash Services PMI,52.1,52.3,51.3,84.0,-31.0,20.0,12.0
2016-04-26 21:00:00,USD,High,CB Consumer Confidence,94.2,95.8,96.1,84.0,-33.0,-17.0,15.0
2016-04-26 21:00:00,USD,Low,Richmond Manufacturing Index,14,11,22,84.0,-33.0,-17.0,15.0
2016-04-27 13:00:00,EUR,Low,German GfK Consumer Climate,9.7,9.5,9.4,54.0,34.0,14.0,-8.0
2016-04-27 13:00:00,EUR,Low,German Import Prices m/m,0.7%,0.3%,-0.6%,54.0,34.0,14.0,-8.0
2016-04-27 15:00:00,EUR,Medium,M3 Money Supply y/y,5.0%,5.0%,4.9%,54.0,-18.0,-10.0,-9.0
2016-04-27 15:00:00,EUR,Low,Private Loans y/y,1.6%,1.7%,1.6%,54.0,-18.0,-10.0,-9.0
2016-04-27 19:30:00,USD,Low,Goods Trade Balance,-56.9B,-62.5B,-62.9B,54.0,-13.0,12.0,12.0
2016-04-27 21:00:00,USD,Medium,Pending Home Sales m/m,1.4%,0.3%,3.4%,54.0,-21.0,14.0,11.0
2016-04-27 21:30:00,USD,High,Crude Oil Inventories,2.0M,1.4M,2.1M,54.0,-26.0,-21.0,11.0
2016-04-28 01:00:00,USD,High,Federal Funds Rate,<0.50%,<0.50%,<0.50%,97.0,81.0,81.0,81.0
2016-04-28 13:00:00,EUR,Medium,German Prelim CPI m/m,-0.2%,-0.2%,0.8%,97.0,31.0,20.0,16.0
2016-04-28 14:00:00,EUR,Medium,Spanish Flash CPI y/y,-1.1%,-0.7%,-0.8%,97.0,33.0,33.0,23.0
2016-04-28 14:00:00,EUR,Medium,Spanish Unemployment Rate,21.0%,20.9%,20.9%,97.0,33.0,33.0,23.0
2016-04-28 14:55:00,EUR,Medium,German Unemployment Change,-16K,1K,-2K,97.0,-27.0,-27.0,19.0
2016-04-28 19:30:00,USD,High,Advance GDP q/q,0.5%,0.7%,1.4%,97.0,-31.0,-19.0,-19.0
2016-04-28 19:30:00,USD,High,Unemployment Claims,257K,258K,248K,97.0,-31.0,-19.0,-19.0
2016-04-28 19:30:00,USD,Medium,Advance GDP Price Index q/q,0.7%,0.5%,0.9%,97.0,-31.0,-19.0,-19.0
2016-04-28 21:30:00,USD,Low,Natural Gas Storage,73B,71B,7B,97.0,-22.0,-21.0,12.0
2016-04-29 12:30:00,EUR,Low,French Flash GDP q/q,0.5%,0.4%,0.3%,123.0,-13.0,-9.0,-6.0
2016-04-29 13:00:00,EUR,Medium,German Retail Sales m/m,-1.1%,0.3%,0.0%,123.0,-13.0,-11.0,-9.0
2016-04-29 13:45:00,EUR,Low,French Consumer Spending m/m,0.2%,-0.1%,0.5%,123.0,34.0,34.0,8.0
2016-04-29 13:45:00,EUR,Low,French Prelim CPI m/m,0.1%,0.1%,0.7%,123.0,34.0,34.0,8.0
2016-04-29 14:00:00,EUR,Medium,Spanish Flash GDP q/q,0.8%,0.7%,0.8%,123.0,-36.0,27.0,27.0
2016-04-29 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,11.4%,11.6%,11.6%,123.0,18.0,-17.0,9.0
2016-04-29 16:00:00,EUR,Medium,CPI Flash Estimate y/y,-0.2%,-0.1%,0.0%,123.0,15.0,14.0,12.0
2016-04-29 16:00:00,EUR,Medium,Core CPI Flash Estimate y/y,0.8%,0.9%,1.0%,123.0,15.0,14.0,12.0
2016-04-29 16:00:00,EUR,Medium,Prelim Flash GDP q/q,0.6%,0.4%,0.3%,123.0,15.0,14.0,12.0
2016-04-29 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.0%,0.2%,0.2%,123.0,15.0,14.0,12.0
2016-04-29 16:00:00,EUR,Low,Unemployment Rate,10.2%,10.3%,10.4%,123.0,15.0,14.0,12.0
2016-04-29 19:30:00,USD,Medium,Core PCE Price Index m/m,0.1%,0.1%,0.2%,123.0,46.0,33.0,33.0
2016-04-29 19:30:00,USD,Medium,Employment Cost Index q/q,0.6%,0.6%,0.6%,123.0,46.0,33.0,33.0
2016-04-29 19:30:00,USD,Medium,Personal Spending m/m,0.1%,0.2%,0.2%,123.0,46.0,33.0,33.0
2016-04-29 19:30:00,USD,Low,Personal Income m/m,0.4%,0.3%,0.1%,123.0,46.0,33.0,33.0
2016-04-29 20:45:00,USD,Medium,Chicago PMI,50.4,53.1,53.6,123.0,21.0,20.0,-15.0
2016-04-29 21:00:00,USD,Medium,Revised UoM Consumer Sentiment,89.0,90.3,89.7,123.0,25.0,-15.0,-11.0
2016-05-02 14:15:00,EUR,Medium,Spanish Manufacturing PMI,53.5,53.0,53.4,97.0,29.0,11.0,6.0
2016-05-02 14:45:00,EUR,Low,Italian Manufacturing PMI,53.9,54.1,53.5,97.0,21.0,21.0,8.0
2016-05-02 14:50:00,EUR,Low,French Final Manufacturing PMI,48.0,48.3,48.3,97.0,17.0,17.0,8.0
2016-05-02 14:55:00,EUR,Low,German Final Manufacturing PMI,51.8,51.9,51.9,97.0,17.0,17.0,11.0
2016-05-02 15:00:00,EUR,Low,Final Manufacturing PMI,51.7,51.5,51.5,97.0,16.0,16.0,16.0
2016-05-02 20:45:00,USD,Low,Final Manufacturing PMI,50.8,51.0,50.8,97.0,49.0,49.0,41.0
2016-05-02 21:00:00,USD,High,ISM Manufacturing PMI,50.8,51.6,51.8,97.0,-42.0,-42.0,-27.0
2016-05-02 21:00:00,USD,Low,Construction Spending m/m,0.3%,0.5%,1.0%,97.0,-42.0,-42.0,-27.0
2016-05-02 21:00:00,USD,Low,ISM Manufacturing Prices,59.0,51.0,51.5,97.0,-42.0,-42.0,-27.0
2016-05-03 16:00:00,EUR,Low,PPI m/m,0.3%,0.1%,-0.7%,-116.0,14.0,-10.0,-8.0
2016-05-03 21:00:00,USD,Low,IBD/TIPP Economic Optimism,48.7,46.6,46.3,-116.0,-48.0,-39.0,-30.0
2016-05-03 21:00:00,USD,Low,Wards Total Vehicle Sales,17.3M,17.4M,16.8M,-116.0,-48.0,-39.0,-30.0
2016-05-03 21:30:00,USD,Low,Total Vehicle Sales,17.4M,17.3M,16.6M,-116.0,-26.0,-14.0,-12.0
2016-05-04 13:45:00,EUR,Low,French Trade Balance,-4.4B,-4.2B,-5.1B,-72.0,25.0,25.0,10.0
2016-05-04 14:00:00,EUR,Medium,Spanish Unemployment Change,-83.6K,-86.6K,-58.2K,-72.0,-22.0,-21.0,20.0
2016-05-04 14:15:00,EUR,Low,Spanish Services PMI,55.1,55.1,55.3,-72.0,-34.0,-11.0,-11.0
2016-05-04 14:45:00,EUR,Low,Italian Services PMI,52.1,51.3,51.2,-72.0,-34.0,-34.0,11.0
2016-05-04 14:50:00,EUR,Low,French Final Services PMI,50.6,50.8,50.8,-72.0,-34.0,-34.0,-14.0
2016-05-04 14:55:00,EUR,Low,German Final Services PMI,54.5,50.5,54.6,-72.0,-34.0,-34.0,-22.0
2016-05-04 15:00:00,EUR,Low,Final Services PMI,53.1,53.3,53.2,-72.0,-29.0,-29.0,-29.0
2016-05-04 16:00:00,EUR,Low,Retail Sales m/m,-0.5%,0.1%,0.3%,-72.0,-20.0,-15.0,14.0
2016-05-04 19:15:00,USD,High,ADP Non-Farm Employment Change,156K,205K,194K,-72.0,-43.0,-39.0,22.0
2016-05-04 19:30:00,USD,Medium,Prelim Nonfarm Productivity q/q,-1.0%,-1.3%,-2.2%,-72.0,-28.0,-28.0,-24.0
2016-05-04 19:30:00,USD,Medium,Prelim Unit Labor Costs q/q,4.1%,2.9%,3.3%,-72.0,-28.0,-28.0,-24.0
2016-05-04 19:30:00,USD,Medium,Trade Balance,-40.4B,-45.6B,-47.0B,-72.0,-28.0,-28.0,-24.0
2016-05-04 20:45:00,USD,Low,Final Services PMI,52.8,52.1,52.1,-72.0,-52.0,-52.0,-20.0
2016-05-04 21:00:00,USD,High,ISM Services PMI,55.7,54.9,54.5,-72.0,40.0,40.0,-31.0
2016-05-04 21:00:00,USD,Medium,Factory Orders m/m,1.1%,0.7%,-1.9%,-72.0,40.0,40.0,-31.0
2016-05-04 21:30:00,USD,High,Crude Oil Inventories,2.8M,0.6M,2.0M,-72.0,-30.0,-30.0,-23.0
2016-05-05 19:30:00,USD,High,Unemployment Claims,274K,261K,257K,-117.0,-16.0,-16.0,12.0
2016-05-05 21:30:00,USD,Low,Natural Gas Storage,68B,69B,73B,-117.0,-27.0,-27.0,-25.0
2016-05-06 19:30:00,USD,High,Average Hourly Earnings m/m,0.3%,0.3%,0.2%,88.0,-79.0,-79.0,-75.0
2016-05-06 19:30:00,USD,High,Non-Farm Employment Change,160K,203K,208K,88.0,-79.0,-79.0,-75.0
2016-05-06 19:30:00,USD,High,Unemployment Rate,5.0%,5.0%,5.0%,88.0,-79.0,-79.0,-75.0
2016-05-07 02:00:00,USD,Low,Consumer Credit m/m,29.7B,16.1B,14.1B,-42.0,9.0,9.0,9.0
2016-05-09 13:00:00,EUR,Medium,German Factory Orders m/m,1.9%,0.7%,-0.8%,-45.0,28.0,14.0,12.0
2016-05-09 15:30:00,EUR,Low,Sentix Investor Confidence,6.2,6.1,5.7,-45.0,12.0,12.0,7.0
2016-05-10 13:00:00,EUR,Low,German Industrial Production m/m,-1.3%,-0.2%,-0.7%,51.0,17.0,14.0,8.0
2016-05-10 13:00:00,EUR,Low,German Trade Balance,23.6B,20.4B,20.0B,51.0,17.0,14.0,8.0
2016-05-10 13:45:00,EUR,Low,French Industrial Production m/m,-0.3%,0.6%,-1.3%,51.0,20.0,-12.0,-6.0
2016-05-10 15:00:00,EUR,Low,Italian Industrial Production m/m,0.0%,0.3%,-0.7%,51.0,14.0,-10.0,-10.0
2016-05-10 17:00:00,USD,Low,NFIB Small Business Index,93.6,93.2,92.6,51.0,-25.0,-11.0,-8.0
2016-05-10 21:00:00,USD,Medium,JOLTS Job Openings,5.76M,5.55M,5.61M,51.0,31.0,17.0,17.0
2016-05-10 21:00:00,USD,Low,Final Wholesale Inventories m/m,0.1%,0.2%,-0.6%,51.0,31.0,17.0,17.0
2016-05-11 21:30:00,USD,High,Crude Oil Inventories,-3.4M,0.1M,2.8M,81.0,22.0,21.0,-11.0
2016-05-12 01:00:00,USD,Low,Federal Budget Balance,106.5B,116.2B,-108.0B,-67.0,-10.0,-7.0,6.0
2016-05-12 13:00:00,EUR,Low,German WPI m/m,0.3%,0.2%,0.3%,-67.0,-14.0,9.0,9.0
2016-05-12 13:45:00,EUR,Low,French Final CPI m/m,0.1%,0.1%,0.1%,-67.0,-16.0,-15.0,-10.0
2016-05-12 16:00:00,EUR,Low,Industrial Production m/m,-0.8%,0.1%,-1.2%,-67.0,9.0,8.0,7.0
2016-05-12 19:30:00,USD,High,Unemployment Claims,294K,277K,274K,-67.0,24.0,20.0,14.0
2016-05-12 19:30:00,USD,Medium,Import Prices m/m,0.3%,0.6%,0.3%,-67.0,24.0,20.0,14.0
2016-05-12 21:30:00,USD,Low,Natural Gas Storage,56B,60B,68B,-67.0,-25.0,-14.0,-7.0
2016-05-13 13:00:00,EUR,Medium,German Prelim GDP q/q,0.7%,0.6%,0.3%,-107.0,-35.0,-29.0,-23.0
2016-05-13 13:00:00,EUR,Low,German Final CPI m/m,-0.4%,-0.2%,-0.2%,-107.0,-35.0,-29.0,-23.0
2016-05-13 13:45:00,EUR,Low,French Prelim Private Payrolls q/q,0.2%,0.2%,0.2%,-107.0,-19.0,-11.0,-8.0
2016-05-13 15:00:00,EUR,Low,Italian Prelim GDP q/q,0.3%,0.3%,0.2%,-107.0,20.0,-9.0,-9.0
2016-05-13 16:00:00,EUR,Medium,Flash GDP q/q,0.5%,0.6%,0.6%,-107.0,-14.0,-6.0,4.0
2016-05-13 19:30:00,USD,High,Core Retail Sales m/m,0.8%,0.6%,0.4%,-107.0,24.0,-23.0,-23.0
2016-05-13 19:30:00,USD,High,PPI m/m,0.2%,0.3%,-0.1%,-107.0,24.0,-23.0,-23.0
2016-05-13 19:30:00,USD,High,Retail Sales m/m,1.3%,-0.3%,-0.3%,-107.0,24.0,-23.0,-23.0
2016-05-13 19:30:00,USD,Medium,Core PPI m/m,0.1%,0.1%,-0.1%,-107.0,24.0,-23.0,-23.0
2016-05-13 21:00:00,USD,High,Prelim UoM Consumer Sentiment,95.8,89.9,89.0,-107.0,21.0,21.0,-18.0
2016-05-13 21:00:00,USD,Low,Business Inventories m/m,0.4%,0.2%,-0.1%,-107.0,21.0,21.0,-18.0
2016-05-16 19:30:00,USD,Medium,Empire State Manufacturing Index,-9.0,7.2,9.6,41.0,-16.0,16.0,14.0
2016-05-16 21:00:00,USD,Low,NAHB Housing Market Index,58,59,58,41.0,-15.0,-10.0,10.0
2016-05-17 03:00:00,USD,Low,TIC Long-Term Purchases,78.1B,36.5B,72.6B,47.0,-5.0,3.0,-2.0
2016-05-17 15:03:00,EUR,Low,Italian Trade Balance,5.37B,4.21B,3.86B,47.0,-18.0,-9.0,-5.0
2016-05-17 16:00:00,EUR,Low,Trade Balance,22.3B,23.1B,20.6B,47.0,12.0,9.0,-6.0
2016-05-17 19:30:00,USD,High,Building Permits,1.12M,1.13M,1.08M,47.0,24.0,-15.0,-15.0
2016-05-17 19:30:00,USD,High,CPI m/m,0.4%,0.3%,0.1%,47.0,24.0,-15.0,-15.0
2016-05-17 19:30:00,USD,High,Core CPI m/m,0.2%,0.2%,0.1%,47.0,24.0,-15.0,-15.0
2016-05-17 19:30:00,USD,Medium,Housing Starts,1.17M,1.12M,1.10M,47.0,24.0,-15.0,-15.0
2016-05-17 20:15:00,USD,Medium,Capacity Utilization Rate,75.4%,75.1%,74.9%,47.0,38.0,25.0,15.0
2016-05-17 20:15:00,USD,Medium,Industrial Production m/m,0.7%,0.3%,-0.9%,47.0,38.0,25.0,15.0
2016-05-18 16:00:00,EUR,Medium,Final CPI y/y,-0.2%,-0.2%,-0.2%,-76.0,19.0,18.0,13.0
2016-05-18 16:00:00,EUR,Low,Final Core CPI y/y,0.7%,0.7%,0.8%,-76.0,19.0,18.0,13.0
2016-05-18 21:30:00,USD,High,Crude Oil Inventories,1.3M,-3.1M,-3.4M,-76.0,-17.0,-11.0,-9.0
2016-05-19 19:30:00,USD,High,Philly Fed Manufacturing Index,-1.8,3.2,-1.6,-112.0,24.0,-21.0,-19.0
2016-05-19 19:30:00,USD,High,Unemployment Claims,278K,276K,294K,-112.0,24.0,-21.0,-19.0
2016-05-19 21:00:00,USD,Low,CB Leading Index m/m,0.6%,0.4%,0.0%,-112.0,-37.0,14.0,9.0
2016-05-19 21:30:00,USD,Low,Natural Gas Storage,73B,75B,56B,-112.0,-37.0,-37.0,23.0
2016-05-20 13:00:00,EUR,Low,German PPI m/m,0.1%,0.2%,0.0%,42.0,19.0,8.0,6.0
2016-05-20 15:00:00,EUR,Low,Current Account,27.3B,19.6B,19.2B,42.0,19.0,19.0,11.0
2016-05-20 21:00:00,USD,Medium,Existing Home Sales,5.45M,5.40M,5.36M,42.0,-20.0,-19.0,-10.0
2016-05-23 14:00:00,EUR,Medium,French Flash Manufacturing PMI,48.3,49.0,48.0,-55.0,-19.0,-11.0,-11.0
2016-05-23 14:00:00,EUR,Medium,French Flash Services PMI,51.8,50.8,50.6,-55.0,-19.0,-11.0,-11.0
2016-05-23 14:30:00,EUR,Medium,German Flash Manufacturing PMI,52.4,52.1,51.8,-55.0,-33.0,-16.0,-9.0
2016-05-23 14:30:00,EUR,Medium,German Flash Services PMI,55.2,54.6,54.5,-55.0,-33.0,-16.0,-9.0
2016-05-23 15:00:00,EUR,Medium,Flash Manufacturing PMI,51.5,51.9,51.7,-55.0,-22.0,-20.0,-13.0
2016-05-23 15:00:00,EUR,Medium,Flash Services PMI,53.1,53.3,53.1,-55.0,-22.0,-20.0,-13.0
2016-05-23 20:45:00,USD,Low,Flash Manufacturing PMI,50.5,51.0,50.8,-55.0,20.0,-10.0,-5.0
2016-05-23 21:00:00,EUR,Low,Consumer Confidence,-7,-9,-9,-55.0,20.0,13.0,9.0
2016-05-24 13:00:00,EUR,Low,German Final GDP q/q,0.7%,0.7%,0.7%,-91.0,-28.0,15.0,15.0
2016-05-24 16:00:00,EUR,High,German ZEW Economic Sentiment,6.4,12.1,11.2,-91.0,-12.0,12.0,12.0
2016-05-24 16:00:00,EUR,Medium,ZEW Economic Sentiment,16.8,23.4,21.5,-91.0,-12.0,12.0,12.0
2016-05-24 20:59:00,USD,Low,Richmond Manufacturing Index,-1,9,14,-91.0,16.0,-11.0,-11.0
2016-05-24 21:00:00,USD,Medium,New Home Sales,619K,521K,531K,-91.0,16.0,-10.0,-10.0
2016-05-25 13:00:00,EUR,Low,German GfK Consumer Climate,9.8,9.7,9.7,36.0,10.0,-10.0,-7.0
2016-05-25 15:00:00,EUR,High,German ifo Business Climate,107.7,106.9,106.7,36.0,-15.0,-11.0,8.0
2016-05-25 19:30:00,USD,Low,Goods Trade Balance,-57.5B,-60.1B,-57.1B,36.0,12.0,12.0,9.0
2016-05-25 20:00:00,EUR,Low,Belgian NBB Business Climate,-2.8,-1.8,-2.4,36.0,12.0,9.0,-6.0
2016-05-25 20:00:00,USD,Low,HPI m/m,0.7%,0.4%,0.5%,36.0,12.0,9.0,-6.0
2016-05-25 20:45:00,USD,Low,Flash Services PMI,51.2,53.1,52.8,36.0,-25.0,-10.0,-6.0
2016-05-25 21:30:00,USD,High,Crude Oil Inventories,-4.2M,-1.7M,1.3M,36.0,36.0,20.0,10.0
2016-05-26 15:00:00,EUR,Low,Italian Retail Sales m/m,-0.6%,0.2%,0.3%,68.0,13.0,6.0,6.0
2016-05-26 19:30:00,USD,High,Core Durable Goods Orders m/m,0.4%,0.3%,0.1%,68.0,58.0,43.0,24.0
2016-05-26 19:30:00,USD,High,Unemployment Claims,268K,275K,278K,68.0,58.0,43.0,24.0
2016-05-26 19:30:00,USD,Medium,Durable Goods Orders m/m,3.4%,0.3%,1.9%,68.0,58.0,43.0,24.0
2016-05-26 21:00:00,USD,Medium,Pending Home Sales m/m,5.1%,0.6%,1.6%,68.0,-19.0,-14.0,-14.0
2016-05-26 21:30:00,USD,Low,Natural Gas Storage,71B,67B,73B,68.0,-29.0,-19.0,9.0
2016-05-27 19:30:00,USD,High,Prelim GDP q/q,0.8%,0.8%,0.5%,-76.0,-28.0,-24.0,-11.0
2016-05-27 19:30:00,USD,Low,Prelim GDP Price Index q/q,0.6%,0.7%,0.7%,-76.0,-28.0,-24.0,-11.0
2016-05-27 21:00:00,USD,Medium,Revised UoM Consumer Sentiment,94.7,95.7,95.8,-76.0,-30.0,-20.0,-12.0
2016-05-30 13:00:00,EUR,Low,German Import Prices m/m,-0.1%,0.4%,0.7%,47.0,18.0,10.0,7.0
2016-05-30 13:00:00,EUR,Medium,German Prelim CPI m/m,0.3%,0.3%,-0.4%,47.0,18.0,10.0,7.0
2016-05-30 13:45:00,EUR,Low,French Consumer Spending m/m,-0.1%,0.1%,1.1%,47.0,-8.0,6.0,5.0
2016-05-30 13:45:00,EUR,Low,French Prelim GDP q/q,0.6%,0.5%,0.5%,47.0,-8.0,6.0,5.0
2016-05-30 14:00:00,EUR,Medium,Spanish Flash CPI y/y,-1.0%,-1.0%,-1.1%,47.0,13.0,-6.0,6.0
2016-05-31 13:00:00,EUR,Medium,German Retail Sales m/m,-0.9%,1.0%,-1.4%,51.0,12.0,10.0,-9.0
2016-05-31 13:45:00,EUR,Low,French Prelim CPI m/m,0.4%,0.3%,0.1%,51.0,-14.0,-14.0,-7.0
2016-05-31 14:55:00,EUR,Medium,German Unemployment Change,-11K,-4K,-16K,51.0,9.0,-9.0,-9.0
2016-05-31 15:00:00,EUR,Medium,M3 Money Supply y/y,4.6%,5.0%,5.0%,51.0,12.0,8.0,8.0
2016-05-31 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,11.7%,11.3%,11.5%,51.0,12.0,8.0,8.0
2016-05-31 15:00:00,EUR,Low,Private Loans y/y,1.5%,1.5%,1.6%,51.0,12.0,8.0,8.0
2016-05-31 16:00:00,EUR,Medium,CPI Flash Estimate y/y,-0.1%,-0.1%,-0.2%,51.0,24.0,-7.0,-7.0
2016-05-31 16:00:00,EUR,Medium,Core CPI Flash Estimate y/y,0.8%,0.8%,0.7%,51.0,24.0,-7.0,-7.0
2016-05-31 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.3%,0.2%,-0.1%,51.0,24.0,-7.0,-7.0
