Time,Currency,Impact,Event,Actual,Previous,EffectDay,Effect60,Effect30
3/16/2017 19:30,USD,High,Building Permits,1.21M,1.29M,127,18,18
3/16/2017 19:30,USD,High,Philly Fed Manufacturing Index,32.8,43.3,127,18,18
3/16/2017 19:30,USD,High,Unemployment Claims,241K,243K,127,18,18
3/16/2017 19:30,USD,Medium,Housing Starts,1.29M,1.25M,127,18,18
3/16/2017 21:00,USD,Medium,JOLTS Job Openings,5.63M,5.54M,127,18,15
3/16/2017 21:30,USD,Low,Natural Gas Storage,-53B,-68B,127,-17,-9
3/17/2017 16:00,EUR,Low,Italian Trade Balance,-0.57B,5.73B,75,12,12
3/17/2017 17:00,EUR,Low,Trade Balance,15.7B,23.1B,75,-10,10
3/17/2017 20:15,USD,Medium,Capacity Utilization Rate,75.40%,75.50%,75,22,-11
3/17/2017 20:15,USD,Medium,Industrial Production m/m,0.00%,-0.10%,75,22,-11
3/17/2017 21:00,USD,High,Prelim UoM Consumer Sentiment,97.6,96.3,75,-14,12
3/17/2017 21:00,USD,Low,CB Leading Index m/m,0.60%,0.60%,75,-14,12
3/20/2017 14:00,EUR,Low,German PPI m/m,0.20%,0.70%,44,10,10
3/21/2017 19:30,USD,Medium,Current Account,-112B,-116B,100,16,-11
3/22/2017 16:00,EUR,Low,Current Account,24.1B,30.8B,49,-12,-12
3/22/2017 20:00,USD,Low,HPI m/m,0.00%,0.40%,49,-15,9
3/22/2017 21:00,USD,Medium,Existing Home Sales,5.48M,5.69M,49,24,16
3/22/2017 21:30,USD,High,Crude Oil Inventories,5.0M,-0.2M,49,19,19
3/23/2017 14:00,EUR,Low,German GfK Consumer Climate,9.8,10,-48,-12,-7
3/23/2017 19:30,USD,High,Unemployment Claims,261K,246K,-48,16,12
3/23/2017 21:00,EUR,Low,Belgian NBB Business Climate,-1.6,-1.1,-48,15,10
3/23/2017 21:00,USD,Medium,New Home Sales,592K,558K,-48,15,10
3/23/2017 21:30,USD,Low,Natural Gas Storage,-150B,-53B,-48,-14,9
3/23/2017 22:00,EUR,Low,Consumer Confidence,-5,-6,-48,-20,-14
3/24/2017 15:00,EUR,Medium,French Flash Manufacturing PMI,53.4,52.2,55,34,14
3/24/2017 15:00,EUR,Medium,French Flash Services PMI,58.5,56.4,55,34,14
3/24/2017 15:30,EUR,Medium,German Flash Manufacturing PMI,58.3,56.8,55,21,21
3/24/2017 15:30,EUR,Medium,German Flash Services PMI,55.6,54.4,55,21,21
3/24/2017 16:00,EUR,Medium,Flash Manufacturing PMI,56.2,55.4,55,12,7
3/24/2017 16:00,EUR,Medium,Flash Services PMI,56.5,55.5,55,12,7
3/24/2017 19:30,USD,High,Core Durable Goods Orders m/m,0.40%,0.00%,55,10,10
3/24/2017 19:30,USD,Medium,Durable Goods Orders m/m,1.70%,2.00%,55,10,10
3/24/2017 20:45,USD,Low,Flash Manufacturing PMI,53.4,54.2,55,13,-12
3/24/2017 20:45,USD,Low,Flash Services PMI,52.9,53.8,55,13,-12
3/27/2017 15:00,EUR,High,German ifo Business Climate,112.3,111.1,79,-14,9
3/27/2017 15:00,EUR,Medium,M3 Money Supply y/y,4.70%,4.80%,79,-14,9
3/27/2017 15:00,EUR,Low,Private Loans y/y,2.30%,2.20%,79,-14,9
3/28/2017 19:30,USD,Low,Goods Trade Balance,-64.8B,-68.8B,-43,11,-9
3/28/2017 19:30,USD,Low,Prelim Wholesale Inventories m/m,0.40%,-0.20%,-43,11,-9
3/28/2017 20:00,USD,Low,S&P/CS Composite-20 HPI y/y,5.70%,5.50%,-43,14,11
3/28/2017 20:59,USD,Low,Richmond Manufacturing Index,22,17,-43,14,12
3/28/2017 21:00,USD,High,CB Consumer Confidence,125.6,116.1,-43,14,12
3/29/2017 13:00,EUR,Low,German Import Prices m/m,0.70%,0.90%,-99,-26,-15
3/29/2017 21:00,USD,Medium,Pending Home Sales m/m,5.50%,-2.80%,-99,16,-10
3/29/2017 21:30,USD,High,Crude Oil Inventories,0.9M,5.0M,-99,-14,-13
3/30/2017 14:00,EUR,Medium,Spanish Flash CPI y/y,2.30%,3.00%,-71,-28,-12
3/30/2017 14:00,EUR,Medium,German Prelim CPI m/m,0.20%,0.60%,-71,-28,-12
3/30/2017 19:30,USD,High,Final GDP q/q,2.10%,1.90%,-71,23,-18
3/30/2017 19:30,USD,High,Unemployment Claims,258K,261K,-71,23,-18
3/30/2017 19:30,USD,Low,Final GDP Price Index q/q,2.10%,2.00%,-71,23,-18
3/30/2017 21:30,USD,Low,Natural Gas Storage,-43B,-150B,-71,12,12
3/31/2017 13:00,EUR,Medium,German Retail Sales m/m,1.80%,-1.00%,-34,10,9
3/31/2017 13:45,EUR,Low,French Consumer Spending m/m,-0.80%,0.60%,-34,16,13
3/31/2017 13:45,EUR,Low,French Prelim CPI m/m,0.60%,0.10%,-34,16,13
3/31/2017 14:55,EUR,Medium,German Unemployment Change,-30K,-17K,-34,8,6
3/31/2017 16:00,EUR,Medium,CPI Flash Estimate y/y,1.50%,2.00%,-34,-25,-10
3/31/2017 16:00,EUR,Medium,Core CPI Flash Estimate y/y,0.70%,0.90%,-34,-25,-10
3/31/2017 16:00,EUR,Low,Italian Prelim CPI m/m,0.00%,0.40%,-34,-25,-10
3/31/2017 19:30,USD,Medium,Core PCE Price Index m/m,0.20%,0.30%,-34,21,-12
3/31/2017 19:30,USD,Medium,Personal Spending m/m,0.10%,0.20%,-34,21,-12
3/31/2017 19:30,USD,Low,Personal Income m/m,0.40%,0.50%,-34,21,-12
3/31/2017 20:45,USD,Medium,Chicago PMI,57.7,57.4,-34,-19,-13
3/31/2017 21:00,USD,Medium,Revised UoM Consumer Sentiment,96.9,97.6,-34,25,-15
4/3/2017 14:15,EUR,Medium,Spanish Manufacturing PMI,53.9,54.8,-39,14,-8
4/3/2017 14:45,EUR,Low,Italian Manufacturing PMI,55.7,55,-39,15,14
4/3/2017 14:50,EUR,Low,French Final Manufacturing PMI,53.3,53.4,-39,14,13
4/3/2017 14:55,EUR,Low,German Final Manufacturing PMI,58.3,58.3,-39,13,12
4/3/2017 15:00,EUR,Low,Final Manufacturing PMI,56.2,56.2,-39,8,8
4/3/2017 15:00,EUR,Low,Italian Monthly Unemployment Rate,11.50%,11.80%,-39,8,8
4/3/2017 16:00,EUR,Low,PPI m/m,0.00%,1.10%,-39,-13,-9
4/3/2017 16:00,EUR,Low,Unemployment Rate,9.50%,9.60%,-39,-13,-9
4/3/2017 20:45,USD,Low,Final Manufacturing PMI,53.3,53.4,-39,20,20
4/3/2017 21:00,USD,High,ISM Manufacturing PMI,57.2,57.7,-39,-28,20
4/3/2017 21:00,USD,Low,Construction Spending m/m,0.80%,-0.40%,-39,-28,20
4/3/2017 21:00,USD,Low,ISM Manufacturing Prices,70.5,68,-39,-28,20
4/3/2017 21:30,USD,Low,Total Vehicle Sales,16.6M,17.6M,-39,-31,-22
4/3/2017 21:30,USD,Low,Wards Total Vehicle Sales,16.5M,17.3M,-39,-31,-22
4/4/2017 14:00,EUR,Medium,Spanish Unemployment Change,-48.6K,-9.4K,-41,-15,-9
4/4/2017 16:00,EUR,Low,Retail Sales m/m,0.70%,0.10%,-41,-13,-11
4/4/2017 19:30,USD,Medium,Trade Balance,-43.6B,-48.2B,-41,9,-7
4/4/2017 21:00,USD,Medium,Factory Orders m/m,1.00%,1.50%,-41,16,8
4/4/2017 21:00,USD,Low,IBD/TIPP Economic Optimism,51.7,55.3,-41,16,8
4/5/2017 14:15,EUR,Low,Spanish Services PMI,57.4,57.7,-44,-14,-10
4/5/2017 14:45,EUR,Low,Italian Services PMI,52.9,54.1,-44,-10,-6
4/5/2017 14:50,EUR,Low,French Final Services PMI,57.5,58.5,-44,10,-9
4/5/2017 14:55,EUR,Low,German Final Services PMI,55.6,55.6,-44,10,-9
4/5/2017 15:00,EUR,Low,Final Services PMI,56,56.5,-44,10,-9
4/5/2017 19:15,USD,High,ADP Non-Farm Employment Change,263K,245K,-44,-27,-27
4/5/2017 20:45,USD,Low,Final Services PMI,52.8,52.9,-44,-17,-16
4/5/2017 21:00,USD,High,ISM Services PMI,55.2,57.6,-44,-17,-17
4/5/2017 21:30,USD,High,Crude Oil Inventories,1.6M,0.9M,-44,11,9
4/6/2017 13:00,EUR,Medium,German Factory Orders m/m,3.40%,-6.80%,-54,10,8
4/6/2017 19:30,USD,High,Unemployment Claims,234K,259K,-54,7,7
4/6/2017 21:30,USD,Low,Natural Gas Storage,2B,-43B,-54,-16,-10
4/7/2017 13:00,EUR,Low,German Industrial Production m/m,2.20%,2.20%,-71,-8,-8
4/7/2017 13:00,EUR,Low,German Trade Balance,21.0B,18.9B,-71,-8,-8
4/7/2017 13:45,EUR,Low,French Industrial Production m/m,-1.60%,-0.20%,-71,-16,-5
4/7/2017 13:45,EUR,Low,French Trade Balance,-6.6B,-8.1B,-71,-16,-5
4/7/2017 15:00,EUR,Low,Italian Retail Sales m/m,-0.30%,1.40%,-71,-12,-6
4/7/2017 19:30,USD,High,Average Hourly Earnings m/m,0.20%,0.30%,-71,-55,-55
4/7/2017 19:30,USD,High,Non-Farm Employment Change,98K,219K,-71,-55,-55
4/7/2017 19:30,USD,High,Unemployment Rate,4.50%,4.70%,-71,-55,-55
4/7/2017 21:00,USD,Low,Final Wholesale Inventories m/m,0.40%,-0.10%,-71,-21,12
4/8/2017 2:00,USD,Low,Consumer Credit m/m,15.2B,10.9B,22,9,5
4/10/2017 15:00,EUR,Low,Italian Industrial Production m/m,1.00%,-2.30%,37,-12,-10
4/10/2017 15:30,EUR,Low,Sentix Investor Confidence,23.9,20.7,37,11,9
4/11/2017 16:00,EUR,Medium,German ZEW Economic Sentiment,19.5,12.8,51,11,11
4/11/2017 16:00,EUR,Low,Industrial Production m/m,-0.30%,0.30%,51,11,11
4/11/2017 16:00,EUR,Low,ZEW Economic Sentiment,26.3,25.6,51,11,11
4/11/2017 17:00,USD,Low,NFIB Small Business Index,104.7,105.3,51,14,14
4/11/2017 21:00,USD,Medium,JOLTS Job Openings,5.74M,5.63M,51,19,7
4/12/2017 13:00,EUR,Low,German WPI m/m,0.00%,0.50%,29,11,9
4/12/2017 19:30,USD,Medium,Import Prices m/m,-0.20%,0.40%,29,7,5
4/12/2017 21:30,USD,High,Crude Oil Inventories,-2.2M,1.6M,29,9,9
4/13/2017 1:00,USD,Low,Federal Budget Balance,-176.2B,-192.0B,89,8,8
4/13/2017 13:00,EUR,Low,German Final CPI m/m,0.20%,0.20%,89,-25,-10
4/13/2017 13:45,EUR,Low,French Final CPI m/m,0.60%,0.60%,89,-18,-14
4/13/2017 19:30,USD,High,PPI m/m,-0.10%,0.30%,89,13,-8
4/13/2017 19:30,USD,High,Unemployment Claims,234K,235K,89,13,-8
4/13/2017 19:30,USD,Medium,Core PPI m/m,0.00%,0.30%,89,13,-8
4/13/2017 21:00,USD,High,Prelim UoM Consumer Sentiment,98,96.9,89,21,12
4/13/2017 21:30,USD,Low,Natural Gas Storage,10B,2B,89,12,10
4/14/2017 19:30,USD,High,CPI m/m,-0.30%,0.10%,24,19,19
4/14/2017 19:30,USD,High,Core CPI m/m,-0.10%,0.20%,24,19,19
4/14/2017 19:30,USD,High,Core Retail Sales m/m,0.00%,0.00%,24,19,19
4/14/2017 19:30,USD,High,Retail Sales m/m,-0.20%,-0.30%,24,19,19
4/14/2017 21:00,USD,Low,Business Inventories m/m,0.30%,0.30%,24,6,4
4/17/2017 19:30,USD,Medium,Empire State Manufacturing Index,5.2,16.4,67,-6,-5
4/17/2017 21:00,USD,Low,NAHB Housing Market Index,68,71,67,11,8
4/18/2017 3:00,USD,Low,TIC Long-Term Purchases,53.4B,5.9B,73,6,6
4/18/2017 19:30,USD,High,Building Permits,1.26M,1.22M,73,15,15
4/18/2017 19:30,USD,Medium,Housing Starts,1.22M,1.30M,73,15,15
4/18/2017 20:15,USD,Medium,Capacity Utilization Rate,76.10%,75.40%,73,-12,-12
4/18/2017 20:15,USD,Medium,Industrial Production m/m,0.50%,0.00%,73,-12,-12
4/19/2017 15:04,EUR,Low,Italian Trade Balance,1.88B,-0.57B,-37,-13,-12
4/19/2017 16:00,EUR,Medium,Final CPI y/y,1.50%,1.50%,-37,14,-9
4/19/2017 16:00,EUR,Low,Final Core CPI y/y,0.70%,0.70%,-37,14,-9
4/19/2017 16:00,EUR,Low,Trade Balance,19.2B,15.7B,-37,14,-9
4/19/2017 21:30,USD,High,Crude Oil Inventories,-1.0M,-2.2M,-37,-12,11
4/20/2017 13:00,EUR,Low,German PPI m/m,0.00%,0.20%,70,26,-4
4/20/2017 19:30,USD,High,Philly Fed Manufacturing Index,22,32.8,70,21,-8
4/20/2017 19:30,USD,High,Unemployment Claims,244K,234K,70,21,-8
4/20/2017 21:00,EUR,Low,Consumer Confidence,-4,-5,70,-18,-18
4/20/2017 21:00,USD,Low,CB Leading Index m/m,0.40%,0.50%,70,-18,-18
4/20/2017 21:30,USD,Low,Natural Gas Storage,54B,10B,70,16,13
4/21/2017 14:00,EUR,Medium,French Flash Manufacturing PMI,55.1,53.3,-65,-20,14
4/21/2017 14:00,EUR,Medium,French Flash Services PMI,57.7,57.5,-65,-20,14
4/21/2017 14:30,EUR,Medium,German Flash Manufacturing PMI,58.2,58.3,-65,-17,-17
4/21/2017 14:30,EUR,Medium,German Flash Services PMI,54.7,55.6,-65,-17,-17
4/21/2017 15:00,EUR,Medium,Flash Manufacturing PMI,56.8,56.2,-65,-9,6
4/21/2017 15:00,EUR,Medium,Flash Services PMI,56.2,56,-65,-9,6
4/21/2017 15:00,EUR,Low,Current Account,37.9B,26.1B,-65,-9,6
4/21/2017 20:45,USD,Low,Flash Manufacturing PMI,52.8,53.3,-65,-19,-19
4/21/2017 20:45,USD,Low,Flash Services PMI,52.5,52.8,-65,-19,-19
4/21/2017 21:00,USD,Medium,Existing Home Sales,5.71M,5.47M,-65,-19,18
4/24/2017 15:00,EUR,High,German ifo Business Climate,112.9,112.4,-88,-26,20
4/25/2017 19:58,EUR,Low,Belgian NBB Business Climate,-0.8,-1.6,109,18,13
4/25/2017 20:00,USD,Low,HPI m/m,0.80%,0.20%,109,21,13
4/25/2017 20:00,USD,Low,S&P/CS Composite-20 HPI y/y,5.90%,5.70%,109,21,13
4/25/2017 20:59,USD,Low,Richmond Manufacturing Index,20,22,109,42,38
4/25/2017 21:00,USD,High,CB Consumer Confidence,120.3,124.9,109,42,42
4/25/2017 21:00,USD,Medium,New Home Sales,621K,587K,109,42,42
4/26/2017 21:30,USD,High,Crude Oil Inventories,-3.6M,-1.0M,-95,-22,-18
4/27/2017 13:00,EUR,Low,German GfK Consumer Climate,10.2,9.8,-81,11,-7
4/27/2017 13:00,EUR,Medium,German Prelim CPI m/m,0.00%,0.20%,-81,11,-7
4/27/2017 14:00,EUR,Medium,Spanish Flash CPI y/y,2.60%,2.30%,-81,-15,12
4/27/2017 14:00,EUR,Medium,Spanish Unemployment Rate,18.80%,18.60%,-81,-15,12
4/27/2017 18:45,EUR,High,Main Refinancing Rate,0.00%,0.00%,-81,53,-18
4/27/2017 19:30,USD,High,Core Durable Goods Orders m/m,-0.20%,0.50%,-81,-76,-46
4/27/2017 19:30,USD,High,Unemployment Claims,257K,243K,-81,-76,-46
4/27/2017 19:30,USD,Medium,Durable Goods Orders m/m,0.70%,1.80%,-81,-76,-46
4/27/2017 19:30,USD,Low,Goods Trade Balance,-64.8B,-63.9B,-81,-76,-46
4/27/2017 19:30,USD,Low,Prelim Wholesale Inventories m/m,-0.10%,0.20%,-81,-76,-46
4/27/2017 21:00,USD,Medium,Pending Home Sales m/m,-0.80%,5.50%,-81,20,15
4/27/2017 21:30,USD,Low,Natural Gas Storage,74B,54B,-81,10,10
4/28/2017 12:30,EUR,Low,French Flash GDP q/q,0.30%,0.50%,90,17,7
4/28/2017 13:00,EUR,Medium,German Retail Sales m/m,0.10%,1.10%,90,22,11
4/28/2017 13:00,EUR,Low,German Import Prices m/m,-0.50%,0.70%,90,22,11
4/28/2017 13:45,EUR,Low,French Consumer Spending m/m,-0.40%,-0.70%,90,13,13
4/28/2017 13:45,EUR,Low,French Prelim CPI m/m,0.10%,0.60%,90,13,13
4/28/2017 14:00,EUR,Medium,Spanish Flash GDP q/q,0.80%,0.70%,90,10,10
4/28/2017 15:00,EUR,Medium,M3 Money Supply y/y,5.30%,4.70%,90,16,13
4/28/2017 15:00,EUR,Low,Private Loans y/y,2.40%,2.30%,90,16,13
4/28/2017 16:00,EUR,Medium,CPI Flash Estimate y/y,1.90%,1.50%,90,48,48
4/28/2017 16:00,EUR,Medium,Core CPI Flash Estimate y/y,1.20%,0.70%,90,48,48
4/28/2017 16:00,EUR,Low,Italian Prelim CPI m/m,0.30%,0.00%,90,48,48
4/28/2017 19:30,USD,High,Advance GDP q/q,0.70%,2.10%,90,-30,-23
4/28/2017 19:30,USD,Medium,Advance GDP Price Index q/q,2.30%,2.10%,90,-30,-23
4/28/2017 19:30,USD,Medium,Employment Cost Index q/q,0.80%,0.50%,90,-30,-23
4/28/2017 20:45,USD,Medium,Chicago PMI,58.3,57.7,90,-27,-27
4/28/2017 21:00,USD,Medium,Revised UoM Consumer Sentiment,97,98,90,-38,-27
5/1/2017 19:30,USD,Medium,Core PCE Price Index m/m,-0.10%,0.20%,40,-15,14
5/1/2017 19:30,USD,Medium,Personal Spending m/m,0.00%,0.00%,40,-15,14
5/1/2017 19:30,USD,Low,Personal Income m/m,0.20%,0.30%,40,-15,14
5/1/2017 20:45,USD,Low,Final Manufacturing PMI,52.8,52.8,40,18,16
5/1/2017 21:00,USD,High,ISM Manufacturing PMI,54.8,57.2,40,15,15
5/1/2017 21:00,USD,Low,Construction Spending m/m,-0.20%,1.80%,40,15,15
5/1/2017 21:00,USD,Low,ISM Manufacturing Prices,68.5,70.5,40,15,15
5/2/2017 14:15,EUR,Medium,Spanish Manufacturing PMI,54.5,53.9,-37,-15,9
5/2/2017 14:45,EUR,Low,Italian Manufacturing PMI,56.2,55.7,-37,12,-11
5/2/2017 14:50,EUR,Low,French Final Manufacturing PMI,55.1,55.1,-37,12,-7
5/2/2017 14:55,EUR,Low,German Final Manufacturing PMI,58.2,58.2,-37,12,-6
5/2/2017 15:00,EUR,Low,Final Manufacturing PMI,56.7,56.8,-37,13,6
5/2/2017 15:00,EUR,Low,Italian Monthly Unemployment Rate,11.70%,11.50%,-37,13,6
5/2/2017 16:00,EUR,Low,Unemployment Rate,9.50%,9.50%,-37,12,11
5/2/2017 16:00,USD,Low,Wards Total Vehicle Sales,16.8M,16.7M,-37,12,11
5/2/2017 21:32,USD,Low,Total Vehicle Sales,16.9M,16.6M,-37,11,10
5/3/2017 14:55,EUR,Medium,German Unemployment Change,-15K,-29K,-34,-14,-14
5/3/2017 16:00,EUR,Medium,Prelim Flash GDP q/q,0.50%,0.40%,-34,8,7
5/3/2017 16:00,EUR,Low,PPI m/m,-0.30%,0.00%,-34,8,7
5/3/2017 19:15,USD,High,ADP Non-Farm Employment Change,177K,255K,-34,-11,-11
5/3/2017 20:45,USD,Low,Final Services PMI,53.1,52.5,-34,12,-11
5/3/2017 21:00,USD,High,ISM Services PMI,57.5,55.2,-34,12,11
5/3/2017 21:30,USD,High,Crude Oil Inventories,-0.9M,-3.6M,-34,13,-11
5/4/2017 1:00,USD,High,Federal Funds Rate,<1.00%,<1.00%,104,-33,-33
5/4/2017 14:00,EUR,Medium,Spanish Unemployment Change,-129.3K,-48.6K,104,36,8
5/4/2017 14:15,EUR,Low,Spanish Services PMI,57.8,57.4,104,34,17
5/4/2017 14:45,EUR,Low,Italian Services PMI,56.2,52.9,104,25,19
5/4/2017 14:50,EUR,Low,French Final Services PMI,56.7,57.7,104,16,10
5/4/2017 14:55,EUR,Low,German Final Services PMI,55.4,54.7,104,14,-8
5/4/2017 15:00,EUR,Low,Final Services PMI,56.4,56.2,104,14,-8
5/4/2017 16:00,EUR,Low,Retail Sales m/m,0.30%,0.50%,104,18,16
5/4/2017 19:30,USD,High,Unemployment Claims,238K,257K,104,20,17
5/4/2017 19:30,USD,Medium,Prelim Nonfarm Productivity q/q,-0.60%,1.30%,104,20,17
5/4/2017 19:30,USD,Medium,Prelim Unit Labor Costs q/q,3.00%,1.70%,104,20,17
5/4/2017 19:30,USD,Medium,Trade Balance,-43.7B,-43.8B,104,20,17
5/4/2017 21:00,USD,Medium,Factory Orders m/m,0.20%,1.20%,104,-21,-13
5/4/2017 21:30,USD,Low,Natural Gas Storage,67B,74B,104,22,-21
5/5/2017 19:30,USD,High,Average Hourly Earnings m/m,0.30%,0.10%,52,44,44
5/5/2017 19:30,USD,High,Non-Farm Employment Change,211K,79K,52,44,44
5/5/2017 19:30,USD,High,Unemployment Rate,4.40%,4.50%,52,44,44
5/6/2017 2:00,USD,Low,Consumer Credit m/m,16.4B,13.7B,15,13,10
5/8/2017 13:00,EUR,Low,German Factory Orders m/m,1.00%,3.50%,-104,-21,-21
5/8/2017 15:30,EUR,Low,Sentix Investor Confidence,27.4,23.9,-104,-26,-14
5/9/2017 13:00,EUR,Low,German Industrial Production m/m,-0.40%,1.80%,-65,-22,-22
5/9/2017 13:00,EUR,Low,German Trade Balance,19.6B,21.2B,-65,-22,-22
5/9/2017 15:00,EUR,Low,Italian Retail Sales m/m,0.00%,-0.20%,-65,-20,-12
5/9/2017 17:00,USD,Low,NFIB Small Business Index,104.5,104.7,-65,-20,-14
5/9/2017 21:00,USD,Medium,JOLTS Job Openings,5.74M,5.68M,-65,-16,-10
5/9/2017 21:00,USD,Low,Final Wholesale Inventories m/m,0.20%,-0.10%,-65,-16,-10
5/9/2017 21:00,USD,Low,IBD/TIPP Economic Optimism,51.3,51.7,-65,-16,-10
5/10/2017 13:45,EUR,Low,French Industrial Production m/m,2.00%,-1.70%,-39,12,11
5/10/2017 13:45,EUR,Low,French Trade Balance,-5.4B,-6.4B,-39,12,11
5/10/2017 15:00,EUR,Low,Italian Industrial Production m/m,0.40%,1.00%,-39,-24,-9
5/10/2017 19:30,USD,Medium,Import Prices m/m,0.50%,0.10%,-39,9,-7
5/10/2017 21:30,USD,High,Crude Oil Inventories,-5.2M,-0.9M,-39,-13,-12
5/11/2017 1:00,USD,Low,Federal Budget Balance,182.4B,-176.2B,-53,9,-6
5/11/2017 13:00,EUR,Low,German WPI m/m,0.30%,0.00%,-53,14,7
5/11/2017 19:30,USD,High,PPI m/m,0.50%,-0.10%,-53,24,17
5/11/2017 19:30,USD,High,Unemployment Claims,236K,238K,-53,24,17
5/11/2017 19:30,USD,Medium,Core PPI m/m,0.40%,0.00%,-53,24,17
5/11/2017 21:30,USD,Low,Natural Gas Storage,45B,67B,-53,10,-7
5/12/2017 13:00,EUR,Medium,German Prelim GDP q/q,0.60%,0.40%,78,-12,-8
5/12/2017 13:00,EUR,Low,German Final CPI m/m,0.00%,0.00%,78,-12,-8
5/12/2017 13:45,EUR,Low,French Prelim Private Payrolls q/q,0.30%,0.40%,78,-16,-16
5/12/2017 16:00,EUR,Low,Industrial Production m/m,-0.10%,-0.10%,78,13,10
5/12/2017 19:30,USD,High,CPI m/m,0.20%,-0.30%,78,54,41
5/12/2017 19:30,USD,High,Core CPI m/m,0.10%,-0.10%,78,54,41
5/12/2017 19:30,USD,High,Core Retail Sales m/m,0.30%,0.30%,78,54,41
5/12/2017 19:30,USD,High,Retail Sales m/m,0.40%,0.10%,78,54,41
5/12/2017 21:00,USD,Medium,Prelim UoM Consumer Sentiment,97.7,97,78,13,-11
5/12/2017 21:00,USD,Low,Business Inventories m/m,0.20%,0.20%,78,13,-11
5/15/2017 19:30,USD,Medium,Empire State Manufacturing Index,-1,5.2,67,15,13
5/15/2017 21:00,USD,Low,NAHB Housing Market Index,70,68,67,-13,-9
5/16/2017 3:00,USD,Low,TIC Long-Term Purchases,59.8B,53.1B,123,-4,-3
5/16/2017 13:45,EUR,Low,French Final CPI m/m,0.10%,0.10%,123,28,19
5/16/2017 15:00,EUR,Low,Italian Prelim GDP q/q,0.20%,0.20%,123,21,13
5/16/2017 16:00,EUR,Medium,Flash GDP q/q,0.50%,0.50%,123,17,-16
5/16/2017 16:00,EUR,Medium,German ZEW Economic Sentiment,20.6,19.5,123,17,-16
5/16/2017 16:00,EUR,Low,Trade Balance,23.1B,18.8B,123,17,-16
5/16/2017 16:00,EUR,Low,ZEW Economic Sentiment,35.1,26.3,123,17,-16
5/16/2017 19:30,USD,High,Building Permits,1.23M,1.27M,123,34,34
5/16/2017 19:30,USD,Medium,Housing Starts,1.17M,1.20M,123,34,34
5/16/2017 20:15,USD,Medium,Capacity Utilization Rate,76.70%,76.10%,123,-12,-11
5/16/2017 20:15,USD,Medium,Industrial Production m/m,1.00%,0.40%,123,-12,-11
5/17/2017 15:00,EUR,Low,Italian Trade Balance,5.42B,1.88B,75,-15,-11
5/17/2017 16:00,EUR,Medium,Final CPI y/y,1.90%,1.90%,75,15,15
5/17/2017 16:00,EUR,Low,Final Core CPI y/y,1.20%,1.20%,75,15,15
5/17/2017 21:30,USD,High,Crude Oil Inventories,-1.8M,-5.2M,75,13,12
5/18/2017 19:30,USD,High,Unemployment Claims,232K,236K,-67,-31,-31
5/18/2017 19:30,USD,Medium,Philly Fed Manufacturing Index,38.8,22,-67,-31,-31
5/18/2017 21:00,USD,Low,CB Leading Index m/m,0.30%,0.30%,-67,19,19
5/18/2017 21:30,USD,Low,Natural Gas Storage,68B,45B,-67,22,15
5/19/2017 13:00,EUR,Low,German PPI m/m,0.40%,0.00%,121,17,15
5/19/2017 15:00,EUR,Low,Current Account,34.1B,37.8B,121,25,7
5/19/2017 21:00,EUR,Low,Consumer Confidence,-3,-4,121,13,-11
5/23/2017 13:00,EUR,Low,German Final GDP q/q,0.60%,0.60%,-86,-23,-22
5/23/2017 14:00,EUR,Medium,French Flash Manufacturing PMI,54,55.1,-86,45,34
5/23/2017 14:00,EUR,Medium,French Flash Services PMI,58,56.7,-86,45,34
5/23/2017 14:30,EUR,Medium,German Flash Manufacturing PMI,59.4,58.2,-86,-27,23
5/23/2017 14:30,EUR,Medium,German Flash Services PMI,55.2,55.4,-86,-27,23
5/23/2017 15:00,EUR,High,German ifo Business Climate,114.6,113,-86,19,-19
5/23/2017 15:00,EUR,Medium,Flash Manufacturing PMI,57,56.7,-86,19,-19
5/23/2017 15:00,EUR,Medium,Flash Services PMI,56.2,56.4,-86,19,-19
5/23/2017 20:45,USD,Low,Flash Manufacturing PMI,52.5,52.8,-86,-27,-21
5/23/2017 20:45,USD,Low,Flash Services PMI,54,53.1,-86,-27,-21
5/23/2017 20:59,USD,Low,Richmond Manufacturing Index,1,20,-86,-20,-17
5/23/2017 21:00,USD,Medium,New Home Sales,569K,642K,-86,-20,-17
5/24/2017 13:00,EUR,Low,German GfK Consumer Climate,10.4,10.2,-40,12,-7
5/24/2017 19:58,USD,Low,HPI m/m,0.60%,0.80%,-40,-23,19
5/24/2017 20:03,EUR,Low,Belgian NBB Business Climate,-1.1,-0.8,-40,-23,-23
5/24/2017 21:00,USD,Medium,Existing Home Sales,5.57M,5.70M,-40,-15,10
5/24/2017 21:30,USD,High,Crude Oil Inventories,-4.4M,-1.8M,-40,-20,-12
5/25/2017 19:30,USD,High,Unemployment Claims,234K,233K,74,19,-17
5/25/2017 19:30,USD,Low,Goods Trade Balance,-67.6B,-65.1B,74,19,-17
5/25/2017 19:30,USD,Low,Prelim Wholesale Inventories m/m,-0.30%,0.10%,74,19,-17
5/25/2017 21:30,USD,Low,Natural Gas Storage,75B,68B,74,14,10
5/26/2017 19:30,USD,High,Core Durable Goods Orders m/m,-0.40%,0.00%,-74,-33,-15
5/26/2017 19:30,USD,High,Prelim GDP q/q,1.20%,0.70%,-74,-33,-15
