Time,Currency,Impact,Event,Actual,Previous,EffectDay,Effect60,Effect30
4/15/2021 13:00,EUR,Low,German Final CPI m/m,0.50%,0.50%,-37,8,-6
4/15/2021 13:45,EUR,Low,French Final CPI m/m,0.60%,0.60%,-37,17,11
4/15/2021 19:30,USD,High,Core Retail Sales m/m,8.40%,-2.50%,-37,-25,-24
4/15/2021 19:30,USD,High,Retail Sales m/m,9.80%,-2.70%,-37,-25,-24
4/15/2021 19:30,USD,Medium,Philly Fed Manufacturing Index,50.2,51.8,-37,-25,-24
4/15/2021 19:30,USD,Medium,Unemployment Claims,576K,769K,-37,-25,-24
4/15/2021 19:30,USD,Low,Empire State Manufacturing Index,26.3,17.4,-37,-25,-24
4/15/2021 20:15,USD,Low,Capacity Utilization Rate,74.40%,73.80%,-37,20,12
4/15/2021 20:15,USD,Low,Industrial Production m/m,1.40%,-2.20%,-37,20,12
4/15/2021 21:00,USD,Low,Business Inventories m/m,0.50%,0.40%,-37,-19,10
4/15/2021 21:00,USD,Low,NAHB Housing Market Index,83,82,-37,-19,10
4/15/2021 21:30,USD,Low,Natural Gas Storage,61B,20B,-37,-19,-14
4/16/2021 3:00,USD,Low,TIC Long-Term Purchases,4.2B,91.0B,44,-11,-6
4/16/2021 15:05,EUR,Low,Italian Trade Balance,4.75B,1.58B,44,-15,-7
4/16/2021 16:00,EUR,Low,Final CPI y/y,1.30%,1.30%,44,11,7
4/16/2021 16:00,EUR,Low,Final Core CPI y/y,0.90%,0.90%,44,11,7
4/16/2021 16:00,EUR,Low,Trade Balance,18.4B,28.7B,44,11,7
4/16/2021 19:30,USD,Low,Building Permits,1.77M,1.72M,44,9,8
4/16/2021 19:30,USD,Low,Housing Starts,1.74M,1.46M,44,9,8
4/16/2021 21:00,USD,Medium,Prelim UoM Consumer Sentiment,86.5,84.9,44,-19,16
4/19/2021 15:00,EUR,Low,Current Account,25.9B,34.7B,105,19,14
4/20/2021 13:00,EUR,Low,German PPI m/m,0.90%,0.70%,-54,26,-12
4/21/2021 21:30,USD,Medium,Crude Oil Inventories,0.6M,-5.9M,-45,25,20
4/22/2021 18:45,EUR,Medium,Main Refinancing Rate,0.00%,0.00%,-67,-15,-14
4/22/2021 19:30,USD,Medium,Unemployment Claims,547K,586K,-67,-41,25
4/22/2021 20:30,EUR,Low,Consumer Confidence,-8,-11,-67,-31,-15
4/22/2021 21:00,USD,Low,CB Leading Index m/m,1.30%,-0.10%,-67,-29,-29
4/22/2021 21:00,USD,Low,Existing Home Sales,6.01M,6.24M,-67,-29,-29
4/22/2021 21:30,USD,Low,Natural Gas Storage,38B,61B,-67,20,20
4/23/2021 14:15,EUR,High,French Flash Services PMI,50.4,48.2,84,12,9
4/23/2021 14:15,EUR,Medium,French Flash Manufacturing PMI,59.2,59.3,84,12,9
4/23/2021 14:30,EUR,High,German Flash Manufacturing PMI,66.4,66.6,84,16,12
4/23/2021 14:30,EUR,High,German Flash Services PMI,50.1,51.5,84,16,12
4/23/2021 15:00,EUR,Medium,Flash Manufacturing PMI,63.3,62.5,84,9,8
4/23/2021 15:00,EUR,Medium,Flash Services PMI,50.3,49.6,84,9,8
4/23/2021 20:45,USD,Medium,Flash Manufacturing PMI,60.6,59.1,84,-19,-14
4/23/2021 20:45,USD,Low,Flash Services PMI,63.1,60.4,84,-19,-14
4/23/2021 21:00,USD,Low,New Home Sales,1021K,846K,84,-20,14
4/26/2021 15:00,EUR,Medium,German ifo Business Climate,96.8,96.6,-56,13,12
4/26/2021 19:30,USD,Low,Core Durable Goods Orders m/m,1.60%,-0.30%,-56,-10,7
4/26/2021 19:30,USD,Low,Durable Goods Orders m/m,0.50%,-1.20%,-56,-10,7
4/26/2021 19:58,EUR,Low,Belgian NBB Business Climate,4.4,-1,-56,-22,-10
4/27/2021 20:00,USD,Low,HPI m/m,0.90%,1.00%,-37,17,-14
4/27/2021 20:00,USD,Low,S&P/CS Composite-20 HPI y/y,11.90%,11.10%,-37,17,-14
4/27/2021 20:59,USD,Low,Richmond Manufacturing Index,17,17,-37,-14,10
4/27/2021 21:00,USD,Medium,CB Consumer Confidence,121.7,109,-37,-14,10
4/28/2021 13:00,EUR,Low,German GfK Consumer Climate,-8.8,-6.1,46,-19,-14
4/28/2021 19:30,USD,Low,Goods Trade Balance,-90.6B,-87.1B,46,12,11
4/28/2021 19:30,USD,Low,Prelim Wholesale Inventories m/m,1.40%,0.60%,46,12,11
4/28/2021 21:30,USD,Medium,Crude Oil Inventories,0.1M,0.6M,46,-15,-15
4/29/2021 1:00,USD,Medium,Federal Funds Rate,<0.25%,<0.25%,84,69,40
4/29/2021 13:00,EUR,Low,German Import Prices m/m,1.80%,1.70%,84,-20,-11
4/29/2021 13:00,EUR,Low,German Prelim CPI m/m,0.70%,0.50%,84,-20,-11
4/29/2021 14:00,EUR,Low,Spanish Flash CPI y/y,2.20%,1.30%,84,-11,7
4/29/2021 14:00,EUR,Low,Spanish Unemployment Rate,16.00%,16.10%,84,-11,7
4/29/2021 14:55,EUR,Low,German Unemployment Change,9K,-6K,84,-13,12
4/29/2021 15:00,EUR,Low,M3 Money Supply y/y,10.10%,12.20%,84,-13,-10
4/29/2021 15:00,EUR,Low,Private Loans y/y,3.30%,3.00%,84,-13,-10
4/29/2021 19:30,USD,High,Advance GDP q/q,6.40%,4.30%,84,-23,-14
4/29/2021 19:30,USD,Medium,Advance GDP Price Index q/q,4.10%,2.00%,84,-23,-14
4/29/2021 19:30,USD,Medium,Unemployment Claims,553K,566K,84,-23,-14
4/29/2021 21:00,USD,Medium,Pending Home Sales m/m,1.90%,-11.50%,84,16,16
4/29/2021 21:30,USD,Low,Natural Gas Storage,15B,38B,84,14,12
4/30/2021 12:30,EUR,Low,French Consumer Spending m/m,-1.10%,0.30%,-105,-8,2
4/30/2021 12:30,EUR,Low,French Flash GDP q/q,0.40%,-1.40%,-105,-8,2
4/30/2021 13:45,EUR,Low,French Prelim CPI m/m,0.20%,0.60%,-105,-11,-7
4/30/2021 14:00,EUR,Low,Spanish Flash GDP q/q,-0.50%,0.00%,-105,-13,-9
4/30/2021 14:00,EUR,Low,Italian Monthly Unemployment Rate,10.10%,10.20%,-105,-13,-9
4/30/2021 15:00,EUR,Medium,German Prelim GDP q/q,-1.70%,0.30%,-105,-10,10
4/30/2021 15:00,EUR,Low,Italian Prelim GDP q/q,-0.40%,-1.90%,-105,-10,10
4/30/2021 16:00,EUR,Low,CPI Flash Estimate y/y,1.60%,1.30%,-105,6,-5
4/30/2021 16:00,EUR,Low,Core CPI Flash Estimate y/y,0.80%,0.90%,-105,6,-5
4/30/2021 16:00,EUR,Low,Italian Prelim CPI m/m,0.40%,0.30%,-105,6,-5
4/30/2021 16:00,EUR,Low,Prelim Flash GDP q/q,-0.60%,-0.70%,-105,6,-5
4/30/2021 16:00,EUR,Low,Unemployment Rate,8.10%,8.20%,-105,6,-5
4/30/2021 19:30,USD,Low,Core PCE Price Index m/m,0.40%,0.10%,-105,15,10
4/30/2021 19:30,USD,Low,Employment Cost Index q/q,0.90%,0.70%,-105,15,10
4/30/2021 19:30,USD,Low,Personal Income m/m,21.10%,-7.00%,-105,15,10
4/30/2021 19:30,USD,Low,Personal Spending m/m,4.20%,-1.00%,-105,15,10
4/30/2021 20:45,USD,Low,Chicago PMI,72.1,66.3,-105,-24,-24
4/30/2021 21:00,USD,Low,Revised UoM Consumer Sentiment,88.3,86.5,-105,-44,-17
5/3/2021 13:00,EUR,Low,German Retail Sales m/m,7.70%,2.70%,63,26,9
5/3/2021 14:15,EUR,Low,Spanish Manufacturing PMI,57.7,56.9,63,-10,-9
5/3/2021 14:45,EUR,Low,Italian Manufacturing PMI,60.7,59.8,63,13,-10
5/3/2021 14:50,EUR,Low,French Final Manufacturing PMI,58.9,59.2,63,13,-10
5/3/2021 14:55,EUR,Low,German Final Manufacturing PMI,66.2,66.4,63,17,-10
5/3/2021 15:00,EUR,Low,Final Manufacturing PMI,62.9,63.3,63,18,-6
5/3/2021 20:45,USD,Low,Final Manufacturing PMI,60.5,60.6,63,24,19
5/3/2021 21:00,USD,Medium,ISM Manufacturing PMI,60.7,64.7,63,19,16
5/3/2021 21:00,USD,Low,Construction Spending m/m,0.20%,-0.60%,63,19,16
5/3/2021 21:00,USD,Low,ISM Manufacturing Prices,89.6,85.6,63,19,16
5/3/2021 21:00,USD,Low,Wards Total Vehicle Sales,18.5M,17.7M,63,19,16
5/4/2021 19:30,USD,Low,Trade Balance,-74.4B,-70.5B,-68,-14,10
5/4/2021 20:52,USD,Low,IBD/TIPP Economic Optimism,54.4,56.4,-68,-13,-13
5/4/2021 21:00,USD,Low,Factory Orders m/m,1.10%,-0.50%,-68,16,11
5/5/2021 14:00,EUR,Low,Spanish Unemployment Change,-39.0K,-59.1K,-41,-19,-18
5/5/2021 14:15,EUR,Low,Spanish Services PMI,54.6,48.1,-41,12,-9
5/5/2021 14:45,EUR,Low,Italian Services PMI,47.3,48.6,-41,-11,-10
5/5/2021 14:50,EUR,Low,French Final Services PMI,50.3,50.4,-41,-11,-10
5/5/2021 14:55,EUR,Low,German Final Services PMI,49.9,50.1,-41,-11,-11
5/5/2021 15:00,EUR,Low,Final Services PMI,50.5,50.3,-41,10,-7
5/5/2021 16:00,EUR,Low,PPI m/m,1.10%,0.50%,-41,11,5
5/5/2021 19:15,USD,Medium,ADP Non-Farm Employment Change,742K,565K,-41,-20,-20
5/5/2021 20:45,USD,Low,Final Services PMI,64.7,63.1,-41,14,-13
5/5/2021 21:00,USD,Medium,ISM Services PMI,62.7,63.7,-41,18,8
5/5/2021 21:30,USD,Medium,Crude Oil Inventories,-8.0M,0.1M,-41,-14,13
5/6/2021 13:00,EUR,Low,German Factory Orders m/m,3.00%,1.40%,80,15,-6
5/6/2021 16:00,EUR,Low,Retail Sales m/m,2.70%,4.20%,80,16,11
5/6/2021 19:30,USD,Medium,Unemployment Claims,498K,590K,80,13,13
5/6/2021 19:30,USD,Low,Prelim Nonfarm Productivity q/q,5.40%,-4.20%,80,13,13
5/6/2021 19:30,USD,Low,Prelim Unit Labor Costs q/q,-0.30%,6.00%,80,13,13
5/6/2021 21:30,USD,Low,Natural Gas Storage,60B,15B,80,-17,11
5/7/2021 13:00,EUR,Low,German Industrial Production m/m,2.50%,-1.90%,117,-11,-11
5/7/2021 13:00,EUR,Low,German Trade Balance,14.3B,18.9B,117,-11,-11
5/7/2021 13:45,EUR,Low,French Industrial Production m/m,0.80%,-4.80%,117,33,27
5/7/2021 13:45,EUR,Low,French Prelim Private Payrolls q/q,0.30%,-0.10%,117,33,27
5/7/2021 13:45,EUR,Low,French Trade Balance,-6.1B,-5.1B,117,33,27
5/7/2021 15:00,EUR,Low,Italian Retail Sales m/m,-0.10%,5.90%,117,16,-9
5/7/2021 19:30,USD,High,Average Hourly Earnings m/m,0.70%,-0.10%,117,77,77
5/7/2021 19:30,USD,High,Non-Farm Employment Change,266K,770K,117,77,77
5/7/2021 19:30,USD,High,Unemployment Rate,6.10%,6.00%,117,77,77
5/7/2021 21:00,USD,Low,Final Wholesale Inventories m/m,1.30%,1.40%,117,32,26
5/8/2021 02:00,USD,Low,Consumer Credit m/m,25.8B,26.1B,22,8,4
5/10/2021 15:30,EUR,Low,Sentix Investor Confidence,21,13.1,41,18,18
5/11/2021 13:00,EUR,Low,German WPI m/m,1.10%,1.70%,58,-14,-9
5/11/2021 15:00,EUR,Low,Italian Industrial Production m/m,-0.10%,0.10%,58,23,7
5/11/2021 16:00,EUR,Low,ZEW Economic Sentiment,84,66.3,58,-9,-9
5/11/2021 16:00,EUR,Low,German ZEW Economic Sentiment,84.4,70.7,58,-9,-9
5/11/2021 17:00,USD,Low,NFIB Small Business Index,99.8,98.2,58,-15,9
5/11/2021 21:00,USD,Low,JOLTS Job Openings,8.12M,7.53M,58,-15,8
5/12/2021 13:00,EUR,Low,German Final CPI m/m,0.70%,0.70%,-99,15,10
5/12/2021 13:45,EUR,Low,French Final CPI m/m,0.10%,0.20%,-99,16,-9
5/12/2021 16:00,EUR,Low,Industrial Production m/m,0.10%,-1.20%,-99,11,-7
5/12/2021 19:30,USD,High,CPI m/m,0.80%,0.60%,-99,80,75
5/12/2021 19:30,USD,High,Core CPI m/m,0.90%,0.30%,-99,80,75
5/12/2021 21:30,USD,Medium,Crude Oil Inventories,-0.4M,-8.0M,-99,-22,-22
5/13/2021 1:00,USD,Low,Federal Budget Balance,-225.6B,-659.6B,-55,9,8
5/13/2021 19:30,USD,Medium,Unemployment Claims,473K,507K,-55,20,20
5/13/2021 19:30,USD,Low,Core PPI m/m,0.70%,0.70%,-55,20,20
5/13/2021 19:30,USD,Low,PPI m/m,0.60%,1.00%,-55,20,20
5/13/2021 21:30,USD,Low,Natural Gas Storage,71B,60B,-55,-20,-17
5/14/2021 19:30,USD,High,Retail Sales m/m,0.00%,10.70%,86,24,21
5/14/2021 19:30,USD,Low,Import Prices m/m,0.70%,1.40%,86,24,21
5/14/2021 19:32,USD,High,Core Retail Sales m/m,-0.80%,9.00%,86,20,12
5/14/2021 20:15,USD,Medium,Industrial Production m/m,0.70%,2.40%,86,16,12
5/14/2021 20:15,USD,Low,Capacity Utilization Rate,74.90%,74.40%,86,16,12
5/14/2021 21:00,USD,Medium,Prelim UoM Consumer Sentiment,82.8,88.3,86,-16,13
5/14/2021 21:00,USD,Low,Business Inventories m/m,0.30%,0.60%,86,-16,13
5/17/2021 19:30,USD,Low,Empire State Manufacturing Index,24.3,26.3,43,12,10
5/17/2021 21:00,USD,Low,NAHB Housing Market Index,83,83,43,14,14
5/18/2021 3:00,USD,Low,TIC Long-Term Purchases,262.2B,4.3B,84,-9,-4
5/18/2021 15:00,EUR,Low,Italian Trade Balance,5.19B,4.75B,84,20,14
5/18/2021 16:00,EUR,Low,Flash Employment Change q/q,-0.30%,0.40%,84,10,-7
5/18/2021 16:00,EUR,Low,Flash GDP q/q,-0.60%,-0.60%,84,10,-7
5/18/2021 16:00,EUR,Low,Trade Balance,13.0B,23.1B,84,10,-7
5/18/2021 19:30,USD,Low,Building Permits,1.76M,1.76M,84,-22,14
5/18/2021 19:30,USD,Low,Housing Starts,1.57M,1.73M,84,-22,14
5/19/2021 16:00,EUR,Low,Final CPI y/y,1.60%,1.60%,-56,-13,-12
5/19/2021 16:00,EUR,Low,Final Core CPI y/y,0.70%,0.80%,-56,-13,-12
5/19/2021 21:30,USD,Medium,Crude Oil Inventories,1.3M,-0.4M,-56,-17,-17
5/20/2021 13:00,EUR,Low,German PPI m/m,0.80%,0.90%,66,20,14
5/20/2021 15:00,EUR,Low,Current Account,17.8B,25.9B,66,-19,7
5/20/2021 19:30,USD,Medium,Philly Fed Manufacturing Index,31.5,50.2,66,16,-9
5/20/2021 19:30,USD,Medium,Unemployment Claims,444K,478K,66,16,-9
5/20/2021 21:00,USD,Low,CB Leading Index m/m,1.60%,1.30%,66,12,-8
5/20/2021 21:30,USD,Low,Natural Gas Storage,71B,71B,66,13,12
5/21/2021 14:15,EUR,Medium,French Flash Manufacturing PMI,59.2,58.9,-79,-26,-25
5/21/2021 14:15,EUR,Medium,French Flash Services PMI,56.6,50.3,-79,-26,-25
5/21/2021 14:30,EUR,High,German Flash Manufacturing PMI,64,66.2,-79,-18,-18
5/21/2021 14:30,EUR,High,German Flash Services PMI,52.8,49.9,-79,-18,-18
5/21/2021 15:00,EUR,Medium,Flash Manufacturing PMI,62.8,62.9,-79,12,9
5/21/2021 15:00,EUR,Medium,Flash Services PMI,55.1,50.5,-79,12,9
5/21/2021 20:32,EUR,Low,Consumer Confidence,-5,-8,-79,-25,-21
5/21/2021 20:45,USD,Medium,Flash Manufacturing PMI,61.5,60.5,-79,-21,-16
5/21/2021 20:45,USD,Low,Flash Services PMI,70.1,64.7,-79,-21,-16
5/21/2021 21:00,USD,Low,Existing Home Sales,5.85M,6.01M,-79,19,-15
5/25/2021 13:00,EUR,Low,German Final GDP q/q,-1.80%,-1.70%,61,32,18
5/25/2021 15:00,EUR,Medium,German ifo Business Climate,99.2,96.6,61,-17,-17
5/25/2021 20:00,EUR,Low,Belgian NBB Business Climate,6.5,4.4,61,-16,-11
5/25/2021 20:00,USD,Low,HPI m/m,1.40%,1.10%,61,-16,-11
5/25/2021 20:00,USD,Low,S&P/CS Composite-20 HPI y/y,13.30%,12.00%,61,-16,-11
5/25/2021 20:59,USD,Low,Richmond Manufacturing Index,18,17,61,-13,10
5/25/2021 21:00,USD,Medium,CB Consumer Confidence,117.2,117.5,61,-13,10
5/25/2021 21:00,USD,Low,New Home Sales,863K,917K,61,-13,10
5/26/2021 21:30,USD,Medium,Crude Oil Inventories,-1.7M,1.3M,-67,-34,-23
5/27/2021 13:00,EUR,Low,German GfK Consumer Climate,-7,-8.6,40,-15,-15
5/27/2021 19:30,USD,High,Prelim GDP q/q,6.40%,6.40%,40,-20,-17
5/27/2021 19:30,USD,Medium,Unemployment Claims,406K,444K,40,-20,-17
5/27/2021 19:30,USD,Low,Core Durable Goods Orders m/m,1.00%,1.90%,40,-20,-17
5/27/2021 19:30,USD,Low,Durable Goods Orders m/m,-1.30%,0.80%,40,-20,-17
5/27/2021 19:30,USD,Low,Prelim GDP Price Index q/q,4.30%,4.10%,40,-20,-17
5/27/2021 21:00,USD,Medium,Pending Home Sales m/m,-4.40%,1.70%,40,19,19
5/27/2021 21:30,USD,Low,Natural Gas Storage,115B,71B,40,-17,-11
5/28/2021 13:00,EUR,Low,German Import Prices m/m,1.40%,1.80%,-72,13,-8
5/28/2021 13:45,EUR,Low,French Consumer Spending m/m,-8.30%,-0.30%,-72,16,13
5/28/2021 13:45,EUR,Low,French Prelim CPI m/m,0.30%,0.10%,-72,16,13
5/28/2021 13:45,EUR,Low,French Prelim GDP q/q,-0.10%,0.40%,-72,16,13
5/28/2021 19:30,USD,Medium,Core PCE Price Index m/m,0.70%,0.40%,-72,-19,-19
5/28/2021 19:30,USD,Low,Goods Trade Balance,-85.2B,-92.0B,-72,-19,-19
5/28/2021 19:30,USD,Low,Personal Income m/m,-13.10%,20.90%,-72,-19,-19
5/28/2021 19:30,USD,Low,Personal Spending m/m,0.50%,4.70%,-72,-19,-19
5/28/2021 19:30,USD,Low,Prelim Wholesale Inventories m/m,0.80%,1.30%,-72,-19,-19
5/28/2021 20:45,USD,Medium,Chicago PMI,75.2,72.1,-72,31,15
5/28/2021 21:00,USD,Low,Revised UoM Consumer Sentiment,82.9,82.8,-72,25,-8
5/31/2021 12:00,EUR,Low,German Prelim CPI m/m,0.50%,0.70%,48,-10,4
5/31/2021 14:00,EUR,Low,Spanish Flash CPI y/y,2.70%,2.20%,48,12,9
5/31/2021 15:00,EUR,Low,M3 Money Supply y/y,9.20%,10.00%,48,15,9
5/31/2021 15:00,EUR,Low,Private Loans y/y,3.80%,3.30%,48,15,9
5/31/2021 16:00,EUR,Low,Italian Prelim CPI m/m,0.00%,0.40%,48,-15,-11
6/1/2021 14:15,EUR,Low,Spanish Manufacturing PMI,59.4,57.7,41,-19,12
6/1/2021 14:45,EUR,Low,Italian Manufacturing PMI,62.3,60.7,41,-28,-19
6/1/2021 14:50,EUR,Low,French Final Manufacturing PMI,59.4,59.2,41,-28,-21
6/1/2021 14:55,EUR,Medium,German Final Manufacturing PMI,64.4,64,41,-28,-23
6/1/2021 14:55,EUR,Low,German Unemployment Change,-15K,8K,41,-28,-23
6/1/2021 15:00,EUR,Low,Final Manufacturing PMI,63.1,62.8,41,-28,-27
6/1/2021 15:02,EUR,Low,Italian Monthly Unemployment Rate,10.70%,10.40%,41,-23,-21
6/1/2021 16:00,EUR,Low,CPI Flash Estimate y/y,2.00%,1.60%,41,-9,9
6/1/2021 16:00,EUR,Low,Core CPI Flash Estimate y/y,0.90%,0.70%,41,-9,9
6/1/2021 16:00,EUR,Low,Unemployment Rate,8.00%,8.10%,41,-9,9
6/1/2021 20:45,USD,Low,Final Manufacturing PMI,62.1,61.5,41,24,23
6/1/2021 21:00,USD,High,ISM Manufacturing PMI,61.2,60.7,41,17,-16
6/1/2021 21:00,USD,Low,Construction Spending m/m,0.20%,1.00%,41,17,-16
6/1/2021 21:00,USD,Low,ISM Manufacturing Prices,88,89.6,41,17,-16
6/2/2021 13:00,EUR,Low,German Retail Sales m/m,-5.50%,7.70%,-70,-12,5
6/2/2021 14:00,EUR,Low,Spanish Unemployment Change,-129.4K,-39.0K,-70,-17,7
6/2/2021 16:00,EUR,Low,PPI m/m,1.00%,1.10%,-70,-21,9
6/2/2021 20:45,USD,Low,IBD/TIPP Economic Optimism,56.4,54.4,-70,-9,8
6/2/2021 20:45,USD,Low,Wards Total Vehicle Sales,17.0M,18.5M,-70,-9,8
6/3/2021 14:15,EUR,Low,Spanish Services PMI,59.4,54.6,-97,-9,6
6/3/2021 14:45,EUR,Low,Italian Services PMI,53.1,47.3,-97,15,-7
6/3/2021 14:50,EUR,Low,French Final Services PMI,56.6,56.6,-97,15,7
6/3/2021 14:55,EUR,Low,German Final Services PMI,52.8,52.8,-97,15,9
6/3/2021 15:00,EUR,Low,Final Services PMI,55.2,55.1,-97,15,9
6/3/2021 19:15,USD,Medium,ADP Non-Farm Employment Change,978K,654K,-97,-34,-28
6/3/2021 19:30,USD,Medium,Unemployment Claims,385K,405K,-97,-18,-14
6/3/2021 19:30,USD,Low,Revised Nonfarm Productivity q/q,5.40%,5.40%,-97,-18,-14
6/3/2021 19:30,USD,Low,Revised Unit Labor Costs q/q,1.70%,-0.30%,-97,-18,-14
6/3/2021 20:45,USD,Low,Final Services PMI,70.4,70.1,-97,-20,13
6/3/2021 21:00,USD,High,ISM Services PMI,64,62.7,-97,-23,-20
6/3/2021 21:30,USD,Low,Natural Gas Storage,98B,115B,-97,-16,-13
6/3/2021 22:00,USD,Medium,Crude Oil Inventories,-5.1M,-1.7M,-97,-17,-15
6/4/2021 16:00,EUR,Low,Retail Sales m/m,-3.10%,3.30%,81,8,-5
6/4/2021 19:30,USD,High,Average Hourly Earnings m/m,0.50%,0.70%,81,56,54
6/4/2021 19:30,USD,High,Non-Farm Employment Change,559K,278K,81,56,54
6/4/2021 19:30,USD,High,Unemployment Rate,5.80%,6.10%,81,56,54
6/4/2021 21:00,USD,Low,Factory Orders m/m,-0.60%,1.40%,81,-23,-19
6/7/2021 12:58,EUR,Low,German Factory Orders m/m,-0.20%,3.90%,57,-10,-8
6/7/2021 15:30,EUR,Low,Sentix Investor Confidence,28.1,21,57,12,12
6/8/2021 02:00,USD,Low,Consumer Credit m/m,18.6B,18.6B,-35,3,3
6/8/2021 12:55,EUR,Low,German Industrial Production m/m,-1.00%,2.20%,-35,9,9
6/8/2021 13:45,EUR,Low,French Trade Balance,-6.2B,-6.1B,-35,-20,7
6/8/2021 15:00,EUR,Low,Italian Retail Sales m/m,-0.40%,0.00%,-35,12,-8
6/8/2021 16:00,EUR,Medium,ZEW Economic Sentiment,81.3,84,-35,-9,-9
6/8/2021 16:00,EUR,Medium,German ZEW Economic Sentiment,79.8,84.4,-35,-9,-9
6/8/2021 16:00,EUR,Low,Final Employment Change q/q,-0.30%,-0.30%,-35,-9,-9
6/8/2021 16:00,EUR,Low,Revised GDP q/q,-0.30%,-0.60%,-35,-9,-9
6/8/2021 17:00,USD,Low,NFIB Small Business Index,99.6,99.8,-35,12,12
6/8/2021 19:30,USD,Low,Trade Balance,-68.9B,-75.0B,-35,-16,-16
6/8/2021 21:00,USD,Low,JOLTS Job Openings,9.29M,8.29M,-35,13,8
6/9/2021 13:00,EUR,Low,German Trade Balance,15.9B,14.0B,49,10,6
6/9/2021 21:00,USD,Low,Final Wholesale Inventories m/m,0.80%,0.80%,49,-35,-18
6/9/2021 21:30,USD,Medium,Crude Oil Inventories,-5.2M,-5.1M,49,-19,-19
6/10/2021 12:30,EUR,Low,French Final Private Payrolls q/q,0.50%,0.30%,-51,10,-4
6/10/2021 13:45,EUR,Low,French Industrial Production m/m,-0.10%,1.00%,-51,-20,-10
6/10/2021 15:00,EUR,Low,Italian Industrial Production m/m,1.80%,0.30%,-51,12,8
6/10/2021 18:45,EUR,Medium,Main Refinancing Rate,0.00%,0.00%,-51,40,-26
6/10/2021 19:30,USD,High,CPI m/m,0.60%,0.80%,-51,-51,43
6/10/2021 19:30,USD,High,Core CPI m/m,0.70%,0.90%,-51,-51,43
6/10/2021 19:30,USD,Medium,Unemployment Claims,376K,385K,-51,-51,43
6/10/2021 21:30,USD,Low,Natural Gas Storage,98B,98B,-51,-28,-19
6/11/2021 01:00,USD,Low,Federal Budget Balance,-132.0B,-225.6B,-100,-5,3
6/11/2021 13:00,EUR,Low,German WPI m/m,1.70%,1.10%,-100,-11,8
6/11/2021 15:00,EUR,Low,Italian Quarterly Unemployment Rate,10.40%,10.00%,-100,-20,-14
6/11/2021 21:00,USD,Medium,Prelim UoM Consumer Sentiment,86.4,82.9,-100,-26,-16
6/14/2021 16:00,EUR,Low,Industrial Production m/m,0.80%,0.40%,36,11,10
6/15/2021 13:00,EUR,Low,German Final CPI m/m,0.50%,0.50%,-46,13,10
6/15/2021 13:45,EUR,Low,French Final CPI m/m,0.30%,0.30%,-46,15,11
6/15/2021 16:00,EUR,Low,Trade Balance,9.4B,18.3B,-46,-10,-10
6/15/2021 19:30,USD,High,Core Retail Sales m/m,-0.70%,0.00%,-46,23,-17
6/15/2021 19:30,USD,High,PPI m/m,0.80%,0.60%,-46,23,-17
6/15/2021 19:30,USD,High,Retail Sales m/m,-1.30%,0.90%,-46,23,-17
6/15/2021 19:30,USD,Medium,Core PPI m/m,0.70%,0.70%,-46,23,-17
6/15/2021 19:30,USD,Low,Empire State Manufacturing Index,17.4,24.3,-46,23,-17
6/15/2021 20:15,USD,Medium,Industrial Production m/m,0.80%,0.10%,-46,15,10
6/15/2021 20:15,USD,Low,Capacity Utilization Rate,75.20%,74.60%,-46,15,10
6/15/2021 21:00,USD,Low,Business Inventories m/m,-0.20%,0.20%,-46,-12,-7
6/15/2021 21:00,USD,Low,NAHB Housing Market Index,81,83,-46,-12,-7
6/16/2021 3:00,USD,Low,TIC Long-Term Purchases,100.7B,262.4B,-25,-5,4
6/16/2021 19:30,USD,Low,Building Permits,1.68M,1.73M,-25,-16,-9
6/16/2021 19:30,USD,Low,Housing Starts,1.57M,1.52M,-25,-16,-9
6/16/2021 19:30,USD,Low,Import Prices m/m,1.10%,0.80%,-25,-16,-9
6/16/2021 21:30,USD,Medium,Crude Oil Inventories,-7.4M,-5.2M,-25,-10,-9
6/17/2021 1:00,USD,Medium,Federal Funds Rate,<0.25%,<0.25%,-225,-94,-70
6/17/2021 15:00,EUR,Low,Italian Trade Balance,5.87B,5.19B,-225,-28,-18
6/17/2021 16:00,EUR,Low,Final CPI y/y,2.00%,2.00%,-225,-14,10
6/17/2021 16:00,EUR,Low,Final Core CPI y/y,1.00%,0.90%,-225,-14,10
6/17/2021 19:30,USD,Medium,Philly Fed Manufacturing Index,30.7,31.5,-225,-20,-16
6/17/2021 19:30,USD,Medium,Unemployment Claims,412K,375k,-225,-20,-16
6/17/2021 21:00,USD,Low,CB Leading Index m/m,1.30%,1.30%,-225,21,-14
6/17/2021 21:30,USD,Low,Natural Gas Storage,16B,98B,-225,-30,19
6/18/2021 13:00,EUR,Low,German PPI m/m,1.50%,0.80%,-78,-23,12
6/18/2021 15:00,EUR,Low,Current Account,22.8B,17.8B,-78,-14,13
6/22/2021 20:59,USD,Low,Richmond Manufacturing Index,22,18,61,-14,11
6/22/2021 21:00,EUR,Low,Consumer Confidence,-3,-5,61,-14,11
6/22/2021 21:00,USD,Low,Existing Home Sales,5.80M,5.85M,61,-14,11
6/23/2021 14:15,EUR,Medium,French Flash Manufacturing PMI,58.6,59.4,58,33,25
6/23/2021 14:15,EUR,Medium,French Flash Services PMI,57.4,56.6,58,33,25
