Time,Currency,Impact,Event,Actual,Forecast,Previous,EffectDay,Effect60,Effect30,Effect15
2018-06-12 19:30:00,USD,High,Core CPI m/m,0.2%,0.1%,0.1%,-68.0,26.0,26.0,
2018-06-13 01:00:00,USD,Low,Federal Budget Balance,-146.8B,-119.0B,214.3B,-62.0,-18.0,-18.0,
2018-06-13 16:00:00,EUR,Low,Final Employment Change q/q,0.4%,0.3%,0.3%,-62.0,23.0,11.0,
2018-06-13 16:00:00,EUR,Low,Industrial Production m/m,-0.9%,-0.6%,0.6%,-62.0,23.0,11.0,
2018-06-13 19:30:00,USD,High,PPI m/m,0.5%,0.3%,0.1%,-62.0,23.0,17.0,
2018-06-13 19:30:00,USD,Medium,Core PPI m/m,0.3%,0.2%,0.2%,-62.0,23.0,17.0,
2018-06-13 21:30:00,USD,High,Crude Oil Inventories,-4.1M,-1.4M,2.1M,-62.0,-13.0,-13.0,
2018-06-14 01:00:00,USD,High,Federal Funds Rate,<2.00%,<2.00%,<1.75%,-233.0,-62.0,-50.0,
2018-06-14 12:30:00,EUR,Low,German Final CPI m/m,0.5%,0.5%,0.5%,-233.0,-12.0,-8.0,
2018-06-14 13:45:00,EUR,Low,French Final CPI m/m,0.4%,0.4%,0.4%,-233.0,16.0,16.0,
2018-06-14 18:45:00,EUR,High,Main Refinancing Rate,0.00%,0.00%,0.00%,-233.0,-139.0,-133.0,
2018-06-14 19:30:00,USD,High,Core Retail Sales m/m,0.9%,0.5%,0.4%,-233.0,-67.0,-48.0,
2018-06-14 19:30:00,USD,High,Retail Sales m/m,0.8%,0.4%,0.4%,-233.0,-67.0,-48.0,
2018-06-14 19:30:00,USD,Medium,Unemployment Claims,218K,223K,222K,-233.0,-67.0,-48.0,
2018-06-14 19:30:00,USD,Low,Import Prices m/m,0.6%,0.5%,0.6%,-233.0,-67.0,-48.0,
2018-06-14 21:00:00,USD,Low,Business Inventories m/m,0.3%,0.3%,-0.1%,-233.0,-40.0,-40.0,
2018-06-14 21:30:00,USD,Low,Natural Gas Storage,96B,87B,92B,-233.0,21.0,21.0,
2018-06-15 13:00:00,EUR,Low,German WPI m/m,0.8%,0.3%,0.5%,-97.0,-26.0,-20.0,
2018-06-15 16:00:00,EUR,Medium,Final CPI y/y,1.9%,1.9%,1.9%,-97.0,29.0,29.0,
2018-06-15 16:00:00,EUR,Low,Final Core CPI y/y,1.1%,1.1%,1.1%,-97.0,29.0,29.0,
2018-06-15 16:00:00,EUR,Low,Trade Balance,18.1B,20.2B,19.8B,-97.0,29.0,29.0,
2018-06-15 19:30:00,USD,Medium,Empire State Manufacturing Index,25.0,19.1,20.1,-97.0,41.0,26.0,
2018-06-15 20:15:00,USD,Medium,Capacity Utilization Rate,77.9%,78.1%,78.1%,-97.0,30.0,17.0,
2018-06-15 20:15:00,USD,Medium,Industrial Production m/m,-0.1%,0.2%,0.9%,-97.0,30.0,17.0,
2018-06-15 21:00:00,USD,Medium,Prelim UoM Consumer Sentiment,99.3,98.5,98.0,-97.0,30.0,27.0,
2018-06-16 03:00:00,USD,Low,TIC Long-Term Purchases,93.9B,58.5B,61.8B,14.0,-7.0,-4.0,
2018-06-18 15:00:00,EUR,Low,Italian Trade Balance,2.94B,3.21B,4.53B,59.0,21.0,16.0,
2018-06-18 21:00:00,USD,Low,NAHB Housing Market Index,68,70,70,59.0,23.0,-11.0,
2018-06-19 15:00:00,EUR,Low,Current Account,28.4B,30.3B,32.8B,-113.0,-55.0,-44.0,
2018-06-19 19:30:00,USD,High,Building Permits,1.30M,1.35M,1.36M,-113.0,25.0,21.0,
2018-06-19 19:30:00,USD,Medium,Housing Starts,1.35M,1.31M,1.29M,-113.0,25.0,21.0,
2018-06-20 13:00:00,EUR,Low,German PPI m/m,0.5%,0.4%,0.5%,-63.0,21.0,16.0,
2018-06-20 19:30:00,USD,Medium,Current Account,-124B,-129B,-116B,-63.0,24.0,20.0,
2018-06-20 21:00:00,USD,Medium,Existing Home Sales,5.43M,5.52M,5.45M,-63.0,-19.0,-19.0,
2018-06-20 21:30:00,USD,High,Crude Oil Inventories,-5.9M,-2.1M,-4.1M,-63.0,-14.0,-13.0,
2018-06-21 19:30:00,USD,Medium,Philly Fed Manufacturing Index,19.9,28.9,34.4,-124.0,68.0,68.0,
2018-06-21 19:30:00,USD,Medium,Unemployment Claims,218K,220K,221K,-124.0,68.0,68.0,
2018-06-21 20:00:00,USD,Low,HPI m/m,0.1%,0.3%,0.1%,-124.0,19.0,19.0,
2018-06-21 21:00:00,EUR,Low,Consumer Confidence,-1,0,0,-124.0,58.0,-22.0,
2018-06-21 21:00:00,USD,Low,CB Leading Index m/m,0.2%,0.4%,0.4%,-124.0,58.0,-22.0,
2018-06-21 21:30:00,USD,Low,Natural Gas Storage,91B,85B,96B,-124.0,39.0,39.0,
2018-06-22 14:00:00,EUR,Medium,French Flash Manufacturing PMI,53.1,54.0,54.4,76.0,36.0,34.0,
2018-06-22 14:00:00,EUR,Medium,French Flash Services PMI,56.4,54.3,54.3,76.0,36.0,34.0,
2018-06-22 14:30:00,EUR,Medium,German Flash Manufacturing PMI,55.9,56.3,56.9,76.0,-32.0,28.0,
2018-06-22 14:30:00,EUR,Medium,German Flash Services PMI,53.9,52.2,52.1,76.0,-32.0,28.0,
2018-06-22 15:00:00,EUR,Medium,Flash Manufacturing PMI,55.0,55.0,55.5,76.0,30.0,23.0,
2018-06-22 15:00:00,EUR,Medium,Flash Services PMI,55.0,53.7,53.8,76.0,30.0,23.0,
2018-06-22 19:59:00,EUR,Low,Belgian NBB Business Climate,0.6,0.0,0.2,76.0,23.0,16.0,
2018-06-22 20:45:00,USD,Low,Flash Manufacturing PMI,54.6,56.3,56.4,76.0,-42.0,-17.0,
2018-06-22 20:45:00,USD,Low,Flash Services PMI,56.5,56.4,56.8,76.0,-42.0,-17.0,
2018-06-25 15:00:00,EUR,Medium,German ifo Business Climate,101.8,101.9,102.3,73.0,29.0,29.0,
2018-06-25 21:00:00,USD,Low,New Home Sales,689K,665K,646K,73.0,19.0,-14.0,
2018-06-26 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,6.6%,6.9%,6.7%,-70.0,-14.0,-11.0,
2018-06-26 20:59:00,USD,Low,Richmond Manufacturing Index,20,15,16,-70.0,-21.0,-20.0,
2018-06-26 21:00:00,USD,High,CB Consumer Confidence,126.4,127.6,128.8,-70.0,-21.0,-20.0,
2018-06-27 15:00:00,EUR,Medium,M3 Money Supply y/y,4.0%,3.8%,3.8%,-97.0,-33.0,-20.0,
2018-06-27 15:00:00,EUR,Low,Private Loans y/y,2.9%,3.0%,2.9%,-97.0,-33.0,-20.0,
2018-06-27 19:30:00,USD,High,Core Durable Goods Orders m/m,-0.3%,0.5%,1.9%,-97.0,-24.0,-24.0,
2018-06-27 19:30:00,USD,Medium,Durable Goods Orders m/m,-0.6%,-0.9%,-1.6%,-97.0,-24.0,-24.0,
2018-06-27 19:30:00,USD,Low,Goods Trade Balance,-64.8B,-68.9B,-67.3B,-97.0,-24.0,-24.0,
2018-06-27 19:30:00,USD,Low,Prelim Wholesale Inventories m/m,0.5%,0.2%,0.1%,-97.0,-24.0,-24.0,
2018-06-27 21:00:00,USD,Low,Pending Home Sales m/m,-0.5%,0.4%,-1.3%,-97.0,-18.0,-10.0,
2018-06-27 21:30:00,USD,High,Crude Oil Inventories,-9.9M,-2.4M,-5.9M,-97.0,-24.0,17.0,
2018-06-28 13:00:00,EUR,Low,German GfK Consumer Climate,10.7,10.6,10.7,-73.0,-32.0,-12.0,
2018-06-28 13:00:00,EUR,Medium,German Prelim CPI m/m,0.1%,0.2%,0.5%,-73.0,-32.0,-12.0,
2018-06-28 14:00:00,EUR,Medium,Spanish Flash CPI y/y,2.3%,2.3%,2.1%,-73.0,42.0,28.0,
2018-06-28 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.3%,0.2%,0.3%,-73.0,27.0,11.0,
2018-06-28 19:30:00,USD,High,Final GDP q/q,2.0%,2.2%,2.2%,-73.0,-49.0,36.0,
2018-06-28 19:30:00,USD,Medium,Unemployment Claims,227K,220K,218K,-73.0,-49.0,36.0,
2018-06-28 19:30:00,USD,Low,Final GDP Price Index q/q,2.2%,1.9%,1.9%,-73.0,-49.0,36.0,
2018-06-28 21:30:00,USD,Low,Natural Gas Storage,66B,73B,91B,-73.0,-22.0,-19.0,
2018-06-29 13:00:00,EUR,Medium,German Retail Sales m/m,-2.1%,-0.5%,1.6%,131.0,-18.0,-15.0,
2018-06-29 13:00:00,EUR,Low,German Import Prices m/m,1.6%,1.0%,0.6%,131.0,-18.0,-15.0,
2018-06-29 13:48:00,EUR,Low,French Prelim CPI m/m,0.1%,0.1%,0.4%,131.0,-25.0,-25.0,
2018-06-29 13:52:00,EUR,Low,French Consumer Spending m/m,0.9%,0.8%,-1.8%,131.0,-25.0,-25.0,
2018-06-29 14:55:00,EUR,Low,German Unemployment Change,-15K,-8K,-12K,131.0,40.0,-18.0,
2018-06-29 16:00:00,EUR,Medium,CPI Flash Estimate y/y,2.0%,2.0%,1.9%,131.0,24.0,18.0,
2018-06-29 16:00:00,EUR,Medium,Core CPI Flash Estimate y/y,1.0%,1.0%,1.1%,131.0,24.0,18.0,
2018-06-29 19:30:00,USD,Medium,Core PCE Price Index m/m,0.2%,0.2%,0.2%,131.0,-29.0,-29.0,
2018-06-29 19:30:00,USD,Medium,Personal Spending m/m,0.2%,0.4%,0.5%,131.0,-29.0,-29.0,
2018-06-29 19:30:00,USD,Low,Personal Income m/m,0.4%,0.4%,0.2%,131.0,-29.0,-29.0,
2018-06-29 20:45:00,USD,Medium,Chicago PMI,64.1,60.1,62.7,131.0,28.0,13.0,
2018-06-29 21:00:00,USD,Medium,Revised UoM Consumer Sentiment,98.2,99.1,99.3,131.0,46.0,24.0,
2018-07-02 14:15:00,EUR,Low,Spanish Manufacturing PMI,53.4,53.6,53.4,-100.0,-15.0,-13.0,
2018-07-02 14:45:00,EUR,Low,Italian Manufacturing PMI,53.3,52.6,52.7,-100.0,21.0,15.0,
2018-07-02 14:50:00,EUR,Low,French Final Manufacturing PMI,52.5,53.1,53.1,-100.0,22.0,17.0,
2018-07-02 14:55:00,EUR,Low,German Final Manufacturing PMI,55.9,55.9,55.9,-100.0,21.0,16.0,
2018-07-02 15:00:00,EUR,Low,Final Manufacturing PMI,54.9,55.0,55.0,-100.0,21.0,16.0,
2018-07-02 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,10.7%,11.1%,11.0%,-100.0,21.0,16.0,
2018-07-02 16:00:00,EUR,Low,Unemployment Rate,8.4%,8.5%,8.4%,-100.0,-12.0,-9.0,
2018-07-02 20:45:00,USD,Low,Final Manufacturing PMI,55.4,54.6,54.6,-100.0,15.0,12.0,
2018-07-02 21:00:00,USD,High,ISM Manufacturing PMI,60.2,58.2,58.7,-100.0,24.0,-10.0,
2018-07-02 21:00:00,USD,Low,Construction Spending m/m,0.4%,0.5%,0.9%,-100.0,24.0,-10.0,
2018-07-02 21:00:00,USD,Low,ISM Manufacturing Prices,76.8,74.3,79.5,-100.0,24.0,-10.0,
2018-07-03 14:00:00,EUR,Low,Spanish Unemployment Change,-90.0K,-101.0K,-83.7K,73.0,27.0,16.0,
2018-07-03 16:00:00,EUR,Low,PPI m/m,0.8%,0.4%,0.0%,73.0,-14.0,-11.0,
2018-07-03 16:00:00,EUR,Low,Retail Sales m/m,0.0%,0.1%,-0.1%,73.0,-14.0,-11.0,
2018-07-03 20:59:00,USD,Low,IBD/TIPP Economic Optimism,56.4,54.2,53.9,73.0,17.0,10.0,
2018-07-03 21:00:00,USD,Low,Factory Orders m/m,0.4%,0.1%,-0.4%,73.0,17.0,10.0,
2018-07-03 21:13:00,USD,Low,Wards Total Vehicle Sales,17.4M,17.0M,16.8M,73.0,18.0,13.0,
2018-07-03 21:13:00,USD,Low,Total Vehicle Sales,17.5M,17.0M,16.9M,73.0,18.0,13.0,
2018-07-04 14:15:00,EUR,Low,Spanish Services PMI,55.4,56.3,56.4,51.0,-37.0,-14.0,
2018-07-04 14:45:00,EUR,Low,Italian Services PMI,54.3,53.3,53.1,51.0,-30.0,-30.0,
2018-07-04 14:50:00,EUR,Low,French Final Services PMI,55.9,56.4,56.4,51.0,-30.0,-30.0,
2018-07-04 14:55:00,EUR,Low,German Final Services PMI,54.5,53.9,53.9,51.0,-21.0,-21.0,
2018-07-04 15:00:00,EUR,Low,Final Services PMI,55.2,55.0,55.0,51.0,-18.0,-18.0,
2018-07-05 12:58:00,EUR,Low,German Factory Orders m/m,2.6%,1.1%,-1.6%,70.0,22.0,13.0,
2018-07-05 19:15:00,USD,High,ADP Non-Farm Employment Change,177K,190K,189K,70.0,15.0,13.0,
2018-07-05 19:30:00,USD,Medium,Unemployment Claims,231K,225K,228K,70.0,-22.0,-11.0,
2018-07-05 20:45:00,USD,Low,Final Services PMI,56.5,56.5,56.5,70.0,14.0,14.0,
2018-07-05 21:00:00,USD,High,ISM Services PMI,59.1,58.3,58.6,70.0,-16.0,-14.0,
2018-07-05 22:00:00,USD,High,Crude Oil Inventories,1.2M,-4.4M,-9.9M,70.0,-13.0,-9.0,
2018-07-06 12:56:00,EUR,Low,German Industrial Production m/m,2.6%,0.3%,-1.3%,95.0,19.0,16.0,
2018-07-06 13:45:00,EUR,Low,French Trade Balance,-6.0B,-5.1B,-5.2B,95.0,26.0,20.0,
2018-07-06 15:00:00,EUR,Low,Italian Retail Sales m/m,0.8%,0.4%,-0.6%,95.0,14.0,12.0,
2018-07-06 19:30:00,USD,High,Average Hourly Earnings m/m,0.2%,0.3%,0.3%,95.0,47.0,47.0,
2018-07-06 19:30:00,USD,High,Non-Farm Employment Change,213K,195K,244K,95.0,47.0,47.0,
2018-07-06 19:30:00,USD,High,Unemployment Rate,4.0%,3.8%,3.8%,95.0,47.0,47.0,
2018-07-06 19:30:00,USD,Low,Trade Balance,-43.1B,-43.6B,-46.1B,95.0,47.0,47.0,
2018-07-06 21:30:00,USD,Low,Natural Gas Storage,78B,76B,66B,95.0,-11.0,-11.0,
2018-07-09 13:00:00,EUR,Low,German Trade Balance,20.3B,20.3B,19.0B,51.0,16.0,11.0,
2018-07-09 15:30:00,EUR,Low,Sentix Investor Confidence,12.1,9.0,9.3,51.0,-15.0,-10.0,
2018-07-10 02:00:00,USD,Low,Consumer Credit m/m,24.6B,12.2B,10.3B,-72.0,-13.0,-13.0,
2018-07-10 13:45:00,EUR,Low,French Industrial Production m/m,-0.2%,0.7%,-0.5%,-72.0,15.0,13.0,
2018-07-10 15:00:00,EUR,Low,Italian Industrial Production m/m,0.7%,0.9%,-1.3%,-72.0,-27.0,-8.0,
2018-07-10 16:00:00,EUR,Medium,German ZEW Economic Sentiment,-24.7,-17.9,-16.1,-72.0,-12.0,-12.0,
2018-07-10 16:00:00,EUR,Low,ZEW Economic Sentiment,-18.7,-13.2,-12.6,-72.0,-12.0,-12.0,
2018-07-10 16:10:00,USD,Low,NFIB Small Business Index,107.2,105.6,107.8,-72.0,10.0,9.0,
2018-07-10 21:00:00,USD,Low,JOLTS Job Openings,6.64M,6.88M,6.84M,-72.0,20.0,13.0,
2018-07-11 19:30:00,USD,Medium,Core PPI m/m,0.3%,0.2%,0.3%,-63.0,33.0,29.0,
2018-07-11 19:30:00,USD,Medium,PPI m/m,0.3%,0.2%,0.5%,-63.0,33.0,29.0,
2018-07-11 21:00:00,USD,Low,Final Wholesale Inventories m/m,0.6%,0.5%,0.5%,-63.0,-31.0,-13.0,
2018-07-11 21:30:00,USD,High,Crude Oil Inventories,-12.6M,-4.1M,1.2M,-63.0,-33.0,-26.0,
2018-07-12 13:00:00,EUR,Low,German Final CPI m/m,0.1%,0.1%,0.1%,-50.0,15.0,-11.0,
2018-07-12 13:45:00,EUR,Low,French Final CPI m/m,0.0%,0.1%,0.1%,-50.0,19.0,12.0,
2018-07-12 16:00:00,EUR,Low,Industrial Production m/m,1.3%,1.2%,-0.8%,-50.0,14.0,10.0,
2018-07-12 19:30:00,USD,High,CPI m/m,0.1%,0.2%,0.2%,-50.0,34.0,34.0,
2018-07-12 19:30:00,USD,High,Core CPI m/m,0.2%,0.2%,0.2%,-50.0,34.0,34.0,
2018-07-12 19:30:00,USD,Medium,Unemployment Claims,214K,226K,232K,-50.0,34.0,34.0,
2018-07-12 21:30:00,USD,Low,Natural Gas Storage,51B,55B,78B,-50.0,19.0,17.0,
2018-07-13 01:00:00,USD,Low,Federal Budget Balance,-74.9B,-92.3B,-146.8B,-73.0,-8.0,-8.0,
2018-07-13 13:00:00,EUR,Low,German WPI m/m,0.5%,0.4%,0.8%,-73.0,-22.0,-14.0,
2018-07-13 19:30:00,USD,Low,Import Prices m/m,-0.4%,0.1%,0.9%,-73.0,12.0,10.0,
2018-07-13 21:00:00,USD,Medium,Prelim UoM Consumer Sentiment,97.1,98.1,98.2,-73.0,29.0,16.0,
2018-07-16 15:04:00,EUR,Low,Italian Trade Balance,3.38B,3.25B,2.99B,50.0,14.0,10.0,
2018-07-16 16:00:00,EUR,Low,Trade Balance,16.9B,17.6B,18.0B,50.0,16.0,11.0,
2018-07-16 19:30:00,USD,High,Core Retail Sales m/m,0.4%,0.4%,1.4%,50.0,-19.0,-14.0,
2018-07-16 19:30:00,USD,High,Retail Sales m/m,0.5%,0.4%,1.3%,50.0,-19.0,-14.0,
2018-07-16 19:30:00,USD,Medium,Empire State Manufacturing Index,22.6,20.3,25.0,50.0,-19.0,-14.0,
2018-07-16 21:00:00,USD,Low,Business Inventories m/m,0.4%,0.4%,0.3%,50.0,-19.0,10.0,
2018-07-17 20:15:00,USD,Medium,Capacity Utilization Rate,78.0%,78.4%,77.7%,-91.0,-18.0,-9.0,
2018-07-17 20:15:00,USD,Medium,Industrial Production m/m,0.6%,0.5%,-0.5%,-91.0,-18.0,-9.0,
2018-07-17 21:00:00,USD,Low,NAHB Housing Market Index,68,69,68,-91.0,23.0,19.0,
2018-07-18 03:00:00,USD,Low,TIC Long-Term Purchases,45.6B,34.3B,94.0B,-67.0,-6.0,-4.0,
2018-07-18 16:00:00,EUR,Medium,Final CPI y/y,2.0%,2.0%,2.0%,-67.0,14.0,14.0,
2018-07-18 16:00:00,EUR,Low,Final Core CPI y/y,0.9%,1.0%,1.0%,-67.0,14.0,14.0,
2018-07-18 19:30:00,USD,High,Building Permits,1.27M,1.33M,1.30M,-67.0,20.0,15.0,
2018-07-18 19:30:00,USD,Medium,Housing Starts,1.17M,1.32M,1.34M,-67.0,20.0,15.0,
2018-07-18 21:30:00,USD,High,Crude Oil Inventories,5.8M,-3.4M,-12.6M,-67.0,11.0,11.0,
2018-07-19 19:30:00,USD,Medium,Philly Fed Manufacturing Index,25.7,21.6,19.9,-82.0,25.0,-16.0,
2018-07-19 19:30:00,USD,Medium,Unemployment Claims,207K,220K,215K,-82.0,25.0,-16.0,
2018-07-19 21:00:00,USD,Low,CB Leading Index m/m,0.5%,0.4%,0.0%,-82.0,25.0,25.0,
2018-07-19 21:30:00,USD,Low,Natural Gas Storage,46B,58B,51B,-82.0,-18.0,9.0,
2018-07-20 13:00:00,EUR,Low,German PPI m/m,0.3%,0.3%,0.5%,117.0,-28.0,17.0,
2018-07-20 15:00:00,EUR,Low,Current Account,22.4B,27.2B,29.6B,117.0,16.0,14.0,
2018-07-23 21:00:00,EUR,Low,Consumer Confidence,-1,-1,-1,-63.0,11.0,9.0,
2018-07-23 21:00:00,USD,Medium,Existing Home Sales,5.38M,5.46M,5.41M,-63.0,11.0,9.0,
2018-07-24 14:00:00,EUR,Medium,French Flash Manufacturing PMI,53.1,52.6,52.5,-62.0,49.0,24.0,
2018-07-24 14:00:00,EUR,Medium,French Flash Services PMI,55.3,55.7,55.9,-62.0,49.0,24.0,
2018-07-24 14:30:00,EUR,Medium,German Flash Manufacturing PMI,57.3,55.5,55.9,-62.0,29.0,29.0,
2018-07-24 14:30:00,EUR,Medium,German Flash Services PMI,54.4,54.6,54.5,-62.0,29.0,29.0,
2018-07-24 15:00:00,EUR,Medium,Flash Manufacturing PMI,55.1,54.7,54.9,-62.0,-19.0,-18.0,
2018-07-24 15:00:00,EUR,Medium,Flash Services PMI,54.4,55.0,55.2,-62.0,-19.0,-18.0,
2018-07-24 20:00:00,USD,Low,HPI m/m,0.2%,0.4%,0.2%,-62.0,22.0,10.0,
2018-07-24 20:45:00,USD,Low,Flash Manufacturing PMI,55.5,55.1,55.4,-62.0,13.0,11.0,
2018-07-24 20:45:00,USD,Low,Flash Services PMI,56.2,56.5,56.5,-62.0,13.0,11.0,
2018-07-24 20:59:00,USD,Low,Richmond Manufacturing Index,20,18,20,-62.0,15.0,10.0,
2018-07-25 15:00:00,EUR,Medium,M3 Money Supply y/y,4.4%,4.0%,4.0%,47.0,-16.0,-14.0,
2018-07-25 15:00:00,EUR,Medium,German ifo Business Climate,101.7,101.6,101.8,47.0,-16.0,-14.0,
2018-07-25 15:00:00,EUR,Low,Private Loans y/y,2.9%,3.0%,2.9%,47.0,-16.0,-14.0,
2018-07-25 19:59:00,EUR,Low,Belgian NBB Business Climate,-1.3,0.4,0.6,47.0,17.0,14.0,
2018-07-25 21:00:00,USD,Low,New Home Sales,631K,669K,666K,47.0,-26.0,-9.0,
2018-07-25 21:30:00,USD,High,Crude Oil Inventories,-6.1M,-2.6M,5.8M,47.0,-31.0,-26.0,
2018-07-26 13:00:00,EUR,Low,German GfK Consumer Climate,10.6,10.7,10.7,94.0,-19.0,-18.0,
2018-07-26 14:00:00,EUR,Medium,Spanish Unemployment Rate,15.3%,15.8%,16.7%,94.0,16.0,16.0,
2018-07-26 18:45:00,EUR,High,Main Refinancing Rate,0.00%,0.00%,0.00%,94.0,30.0,-8.0,
2018-07-26 19:30:00,USD,High,Core Durable Goods Orders m/m,0.4%,0.5%,0.0%,94.0,-55.0,39.0,
2018-07-26 19:30:00,USD,Medium,Durable Goods Orders m/m,1.0%,3.0%,-0.4%,94.0,-55.0,39.0,
2018-07-26 19:30:00,USD,Medium,Unemployment Claims,217K,215K,208K,94.0,-55.0,39.0,
2018-07-26 19:30:00,USD,Low,Goods Trade Balance,-68.3B,-67.0B,-64.8B,94.0,-55.0,39.0,
2018-07-26 19:30:00,USD,Low,Prelim Wholesale Inventories m/m,0.0%,0.5%,0.6%,94.0,-55.0,39.0,
2018-07-26 21:30:00,USD,Low,Natural Gas Storage,24B,39B,46B,94.0,14.0,10.0,
2018-07-27 12:30:00,EUR,Low,French Flash GDP q/q,0.2%,0.3%,0.2%,-44.0,14.0,9.0,
2018-07-27 13:00:00,EUR,Low,German Import Prices m/m,0.5%,0.3%,1.6%,-44.0,-15.0,-12.0,
2018-07-27 13:45:00,EUR,Low,French Consumer Spending m/m,0.1%,0.6%,1.0%,-44.0,15.0,9.0,
2018-07-27 19:30:00,USD,High,Advance GDP q/q,4.1%,4.2%,2.0%,-44.0,34.0,21.0,
2018-07-27 19:30:00,USD,Medium,Advance GDP Price Index q/q,3.0%,2.3%,2.2%,-44.0,34.0,21.0,
2018-07-27 21:00:00,USD,Medium,Revised UoM Consumer Sentiment,97.9,97.1,97.1,-44.0,12.0,10.0,
2018-07-30 08:28:00,EUR,Medium,German Prelim CPI m/m,0.3%,0.4%,0.1%,71.0,-10.0,-10.0,
2018-07-30 14:00:00,EUR,Medium,Spanish Flash CPI y/y,2.2%,2.3%,2.3%,71.0,26.0,-10.0,
2018-07-30 21:00:00,USD,Low,Pending Home Sales m/m,0.9%,0.4%,-0.5%,71.0,-17.0,-13.0,
2018-07-31 13:00:00,EUR,Medium,German Retail Sales m/m,1.2%,1.1%,-2.1%,54.0,17.0,8.0,
2018-07-31 13:45:00,EUR,Low,French Prelim CPI m/m,-0.1%,-0.3%,0.0%,54.0,21.0,21.0,
2018-07-31 14:00:00,EUR,Medium,Spanish Flash GDP q/q,0.6%,0.7%,0.7%,54.0,-21.0,14.0,
2018-07-31 14:55:00,EUR,Low,German Unemployment Change,-6K,-10K,-14K,54.0,17.0,-12.0,
2018-07-31 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,10.9%,10.8%,10.7%,54.0,20.0,16.0,
2018-07-31 16:00:00,EUR,Medium,CPI Flash Estimate y/y,2.1%,2.0%,2.0%,54.0,-16.0,-16.0,
2018-07-31 16:00:00,EUR,Medium,Core CPI Flash Estimate y/y,1.1%,1.0%,0.9%,54.0,-16.0,-16.0,
2018-07-31 16:00:00,EUR,Medium,Prelim Flash GDP q/q,0.3%,0.4%,0.4%,54.0,-16.0,-16.0,
2018-07-31 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.3%,0.2%,0.2%,54.0,-16.0,-16.0,
2018-07-31 16:00:00,EUR,Low,Unemployment Rate,8.3%,8.3%,8.3%,54.0,-16.0,-16.0,
2018-07-31 17:00:00,EUR,Low,Italian Prelim GDP q/q,0.2%,0.2%,0.3%,54.0,14.0,6.0,
2018-07-31 19:30:00,USD,Medium,Core PCE Price Index m/m,0.1%,0.1%,0.2%,54.0,-39.0,19.0,
2018-07-31 19:30:00,USD,Medium,Employment Cost Index q/q,0.6%,0.7%,0.8%,54.0,-39.0,19.0,
2018-07-31 19:30:00,USD,Medium,Personal Spending m/m,0.4%,0.4%,0.5%,54.0,-39.0,19.0,
2018-07-31 19:30:00,USD,Low,Personal Income m/m,0.4%,0.4%,0.4%,54.0,-39.0,19.0,
2018-07-31 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,6.5%,6.4%,6.7%,54.0,-29.0,-22.0,
2018-07-31 20:45:00,USD,Medium,Chicago PMI,65.5,61.9,64.1,54.0,-17.0,-17.0,
2018-07-31 21:00:00,USD,High,CB Consumer Confidence,127.4,126.5,127.1,54.0,-18.0,14.0,
2018-08-01 14:15:00,EUR,Low,Spanish Manufacturing PMI,52.9,53.1,53.4,-45.0,11.0,9.0,
2018-08-01 14:45:00,EUR,Low,Italian Manufacturing PMI,51.5,53.0,53.3,-45.0,-12.0,-10.0,
2018-08-01 14:50:00,EUR,Low,French Final Manufacturing PMI,53.3,53.1,53.1,-45.0,-9.0,-8.0,
2018-08-01 14:55:00,EUR,Low,German Final Manufacturing PMI,56.9,57.3,57.3,-45.0,-9.0,-7.0,
2018-08-01 15:00:00,EUR,Low,Final Manufacturing PMI,55.1,55.1,55.1,-45.0,-9.0,-8.0,
2018-08-01 19:15:00,USD,High,ADP Non-Farm Employment Change,219K,186K,181K,-45.0,-16.0,-16.0,
2018-08-01 20:45:00,USD,Low,Final Manufacturing PMI,55.3,55.5,55.5,-45.0,12.0,10.0,
2018-08-01 21:00:00,USD,High,ISM Manufacturing PMI,58.1,59.4,60.2,-45.0,-17.0,12.0,
2018-08-01 21:00:00,USD,Low,Construction Spending m/m,-1.1%,0.3%,1.3%,-45.0,-17.0,12.0,
2018-08-01 21:00:00,USD,Low,ISM Manufacturing Prices,73.2,75.5,76.8,-45.0,-17.0,12.0,
2018-08-01 21:00:00,USD,Low,Wards Total Vehicle Sales,16.7M,17.0M,17.4M,-45.0,-17.0,12.0,
2018-08-01 21:30:00,USD,High,Crude Oil Inventories,3.8M,-2.6M,-6.1M,-45.0,-21.0,-17.0,
2018-08-01 21:30:00,USD,Low,Total Vehicle Sales,16.8M,17.1M,17.5M,-45.0,-21.0,-17.0,
2018-08-02 01:00:00,USD,High,Federal Funds Rate,<2.00%,<2.00%,<2.00%,-76.0,16.0,16.0,
2018-08-02 14:00:00,EUR,Low,Spanish Unemployment Change,-27.1K,-87.6K,-90.0K,-76.0,12.0,-9.0,
2018-08-02 16:00:00,EUR,Low,PPI m/m,0.4%,0.3%,0.8%,-76.0,-13.0,-5.0,
2018-08-02 19:30:00,USD,Medium,Unemployment Claims,218K,220K,217K,-76.0,16.0,14.0,
